"Annotator","Item ID","Content","Annotation","Timestamp"
"federico","1755856587896kn5q2jen5ob","Is 'sharpener' associated with 'pencil'?","Correct","25/08/2025, 11:54:42"
"federico","17558565878961h9z70nkzzx","Is 'attribute' associated with 'property, phenotypic_character'?","Correct","25/08/2025, 11:54:44"
"federico","1755856587896c7s7et9lyi5","Is 'adaptation' associated with 'changeover, conversion, transition'?","Correct","25/08/2025, 11:54:46"
"federico","1755856587896rrkdoadg72","Is 'forgotten' associated with 'century'?","Correct","25/08/2025, 11:54:47"
"federico","17558565878962v9gyfzlu3u","Is 'dramatic' associated with 'opera'?","Correct","25/08/2025, 11:54:48"
"federico","17558565878965f04l589al9","Is 'clinic' associated with 'surgeon, sawbones, operating_surgeon'?","Correct","25/08/2025, 11:54:49"
"federico","1755856587896e2363qxdhci","Is 'ignite' associated with 'start'?","Correct","25/08/2025, 11:55:03"
"federico","1755856587896g3owgsuv1nj","Is 'Glacial' associated with 'frigidness, coldness, frigidity'?","Correct","25/08/2025, 11:55:06"
"federico","17558565878969jnpjzes35j","Is 'assign' associated with 'designation, identification'?","Correct","25/08/2025, 11:55:08"
"federico","1755856587896ngtr29l3vs","Is 'excess' associated with 'capacity'?","Correct","25/08/2025, 11:55:09"
"federico","1755856587896z330z295hpm","Is 'auxiliary' associated with 'substitute, replacement'?","Correct","25/08/2025, 11:55:11"
"federico","1755856587896hef0bziv2m","Is 'point' associated with 'end, terminal'?","Correct","25/08/2025, 11:58:40"
"federico","1755856587896ywuw72owoy","Is 'sonic' associated with 'boom, roaring, thunder'?","Correct","25/08/2025, 11:58:42"
"federico","17558565878960kij88rgetl","Is 'leadership' associated with 'chairman, chairperson, president'?","Correct","25/08/2025, 11:58:44"
"federico","175585658789635jg2zq0q9r","Is 'feudal' associated with 'domain, land, demesne'?","Correct","25/08/2025, 11:58:58"
"federico","17558565878964jjwb6ybdr8","Is 'split' associated with 'segment, line_segment, section'?","Correct","25/08/2025, 11:58:59"
"federico","1755856587896g1nve98tzll","Is 'professional' associated with 'squad'?","Correct","25/08/2025, 11:59:14"
"federico","17558565878967r15wls2kz2","Is 'bleed' associated with 'woe, suffering'?","Correct","25/08/2025, 11:59:15"
"federico","1755856587896sbubzzcbqba","Is 'glance' associated with 'view, sight, survey'?","Correct","25/08/2025, 11:59:16"
"federico","1755856587896xcac355l3rj","Is 'gauge' associated with 'measure, measurement, mensuration'?","Correct","25/08/2025, 11:59:17"
"federico","1755856587896ff2hf6gptah","Is 'struggle' associated with 'endeavour, enterprise, endeavor'?","Correct","25/08/2025, 11:59:18"
"federico","1755856587896it3fgvjfx3","Is 'bed' associated with 'room'?","Correct","25/08/2025, 11:59:19"
"federico","1755856587896rrixd2t69vc","Is 'Mansion' associated with 'estate'?","Correct","25/08/2025, 11:59:20"
"federico","17558565878961qoyxgsyo5o","Is 'algorithm' associated with 'operation, procedure'?","Correct","25/08/2025, 11:59:22"
"federico","1755856587896nrkfaybyw2","Is 'visual' associated with 'eye, optic, oculus'?","Correct","25/08/2025, 11:59:23"
"federico","17558565878961es0ninxqkf","Is 'knowledgeable' associated with 'justice, judge, jurist'?","Correct","25/08/2025, 11:59:25"
"federico","1755856587896v18xunniqv","Is 'promise' associated with 'sureness, assurance, self-confidence'?","Correct","25/08/2025, 11:59:47"
"federico","1755856587896xbbxqapka7h","Is 'durable' associated with 'shoe'?","Correct","25/08/2025, 11:59:49"
"federico","1755856587896hsud8bm2j6l","Is 'write' associated with 'composer'?","Correct","25/08/2025, 11:59:51"
"federico","1755856587896e48f09yjeah","Is 'Syntactical' associated with 'script, writing, orthography'?","Correct","25/08/2025, 11:59:52"
"federico","1755856587896d3gde984cl","Is 'contactless' associated with 'payment'?","Correct","25/08/2025, 11:59:54"
"federico","1755856587896n9wp63qcw28","Is 'veteran' associated with 'military_man, man, serviceman'?","Correct","25/08/2025, 11:59:58"
"federico","17558565878962byh9brny0w","Is 'remunerate' associated with 'defrayment, payment, defrayal'?","Correct","25/08/2025, 12:00:00"
"federico","1755856587896jnjlu7cz0kl","Is 'aim' associated with 'shot, shooting'?","Correct","25/08/2025, 12:00:01"
"federico","1755856587896sdy4fra3qam","Is 'high-ranking' associated with 'position, status'?","Correct","25/08/2025, 12:00:02"
"federico","17558565878969gns5i7n204","Is 'unique' associated with 'point'?","Correct","25/08/2025, 12:00:13"
"federico","1755856587896uuajx3zivvo","Is 'toxic' associated with 'iodine, atomic_number_53, i'?","Correct","25/08/2025, 12:00:29"
"federico","1755856587896ku91isj06rn","Is 'brighten' associated with 'sunlight, sunshine, sun'?","Correct","25/08/2025, 12:00:31"
"federico","17558565878963nxvc6gil0q","Is 'hidden' associated with 'secret'?","Correct","25/08/2025, 12:00:50"
"federico","175585658789691r5f97r6f8","Is 'recurrent' associated with 'net, net_income, earnings'?","Correct","25/08/2025, 12:01:04"
"federico","1755856587896rux7jy5zisq","Is 'homely' associated with 'dinner, supper, evening_meal'?","Correct","25/08/2025, 12:01:18"
"federico","175585658789675035e705m7","Is 'hieroglyphic' associated with 'script, writing, orthography'?","Correct","25/08/2025, 12:01:19"
"federico","1755856587896nwezqiqismp","Is 'earn' associated with 'net, net_income, earnings'?","Correct","25/08/2025, 12:01:20"
"federico","1755856587896domnofqg3hj","Is 'earthy' associated with 'pigment, paint'?","Correct","25/08/2025, 12:01:21"
"federico","17558565878960id0vuu3u4uo","Is 'month' associated with 'twelvemonth, year, yr'?","Correct","25/08/2025, 12:01:22"
"federico","1755856587896p3555w0k69","Is 'reveal' associated with 'side, aspect, facet'?","Correct","25/08/2025, 12:01:23"
"federico","1755856587896x5558ijcx8","Is 'legislation' associated with 'proviso, provision'?","Correct","25/08/2025, 12:01:24"
"federico","1755856587896uzyrhicn4os","Is 'facilitate' associated with 'ambassador, embassador'?","Correct","25/08/2025, 12:01:25"
"federico","1755856587896zb3d5cndaro","Is 'chew' associated with 'jaw'?","Correct","25/08/2025, 12:01:25"
"federico","1755856587896ukmuvsmysj","Is 'squad' associated with 'gang, mob, pack'?","Correct","25/08/2025, 12:01:26"
"federico","1755856587896kzr1a1zgnh","Is 'follow' associated with 'christianity, christian_religion'?","Correct","25/08/2025, 12:01:42"
"federico","1755856587896gzrwvjtgeh6","Is 'short' associated with 'minute, moment, instant'?","Correct","25/08/2025, 12:01:43"
"federico","1755856587896zzhurt64bt","Is 'epic' associated with 'fable, legend'?","Correct","25/08/2025, 12:01:44"
"federico","1755856587896e40ixk0b57","Is 'display' associated with 'characteristic'?","Correct","25/08/2025, 12:01:45"
"federico","1755856587896wsev9ia6t8k","Is 'divide' associated with 'humankind, world, man'?","Correct","25/08/2025, 12:02:04"
"federico","1755856587896a1vmtlnn0e6","Is 'News' associated with 'info, information'?","Correct","25/08/2025, 12:02:10"
"federico","1755856587896pct7sgc2m5a","Is 'difficult' associated with 'changeover, conversion, transition'?","Correct","25/08/2025, 12:02:21"
"federico","1755856587896qzkttj33mo","Is 'unalienable' associated with 'freedom'?","Correct","25/08/2025, 12:04:37"
"federico","1755856587896i8zg7n0ai8","Is 'opportunity' associated with 'prospect, expectation, outlook'?","Correct","25/08/2025, 12:04:47"
"federico","1755856587896ki5mhp1f53","Is 'found' associated with 'town, large_village'?","Correct","25/08/2025, 12:04:59"
"federico","1755856587896fcpb86epch9","Is 'knee-high' associated with 'boot'?","Correct","25/08/2025, 12:05:01"
"federico","1755856587896bwr3vg54mgw","Is 'passionate' associated with 'italy, italia, italian_republic'?","Incorrect","25/08/2025, 12:05:19"
"federico","1755856587896jd8roxbahc","Is 'brief' associated with 'clip, time'?","Correct","25/08/2025, 12:05:22"
"federico","1755856587896g3rz9nmi2lt","Is 'load' associated with 'luggage, baggage'?","Correct","25/08/2025, 12:05:25"
"federico","1755856587896gt4xvofun44","Is 'viewer' associated with 'audience'?","Correct","25/08/2025, 12:05:26"
"federico","1755856587896zo44x3xt8r","Is 'cosmopolitan' associated with 'europe'?","Incorrect","25/08/2025, 12:05:37"
"federico","1755856587896uokyycv0mfc","Is 'insensibility' associated with 'stupor, daze, shock'?","Correct","25/08/2025, 12:05:46"
"federico","1755856587896fq1sdvxbtoa","Is 'misty' associated with 'cloud'?","Correct","25/08/2025, 12:05:47"
"federico","1755856587896t6oyxshey1","Is 'crystal' associated with 'vase'?","Correct","25/08/2025, 12:05:50"
"federico","1755856587896zsjn7j5pjt","Is 'single' associated with 'individual, somebody, person'?","Correct","25/08/2025, 12:05:54"
"federico","1755856587896myx727pdp0c","Is 'Geometry' associated with 'shape, form, configuration'?","Correct","25/08/2025, 12:05:55"
"federico","1755856587896ck3edlj4x6","Is 'Storm' associated with 'wind, air_current, current_of_air'?","Correct","25/08/2025, 12:05:57"
"federico","175585658789637usq37ptdo","Is 'precision' associated with 'machine, device'?","Correct","25/08/2025, 12:05:58"
"federico","17558565878966ep1wb6bzzo","Is 'rural' associated with 'school, schoolhouse'?","Incorrect","25/08/2025, 12:06:08"
"federico","1755856587896yoxr7buwlbi","Is 'research' associated with 'discipline, bailiwick, field_of_study'?","Correct","25/08/2025, 12:06:11"
"federico","1755856587896fub40id5ps","Is 'glow' associated with 'sunlight, sunshine, sun'?","Correct","25/08/2025, 12:13:06"
"federico","1755856587896mfzrlxsoz3k","Is 'personalized' associated with 'recommendation'?","Correct","25/08/2025, 12:13:08"
"federico","17558565878962kckqsjm884","Is 'Service' associated with 'support'?","Correct","25/08/2025, 12:13:10"
"federico","1755856587896qranexsogm","Is 'insulating' associated with 'mineral_fibre, mineral_fiber, fiber'?","Correct","25/08/2025, 13:52:56"
"federico","1755856587896ylopen2san","Is 'dish' associated with 'licensed_cook, cook, chef'?","Correct","25/08/2025, 13:53:00"
"federico","1755856587896wuhvtmsoer","Is 'nation' associated with 'world, humankind, humanity'?","Correct","25/08/2025, 13:53:04"
"federico","1755856587896pkc3l32nl","Is 'stillness' associated with 'peace, ease'?","Correct","25/08/2025, 13:53:06"
"federico","1755856587896l6wmo1mza8","Is 'protective' associated with 'canis_familiaris, dog, domestic_dog'?","Correct","25/08/2025, 13:53:29"
"federico","1755856587896j77hpon0nx","Is 'heavy-duty' associated with 'boot'?","Correct","25/08/2025, 13:53:31"
"federico","17558565878967y45ikg1kxr","Is 'fall' associated with 'decrease, lessening, drop-off'?","Correct","25/08/2025, 13:53:36"
"federico","1755856587896gbpohwgx9n","Is 'intensity' associated with 'brightness, luminosity, luminance'?","Correct","25/08/2025, 13:53:38"
"federico","1755856587896xb9a8ww0t2o","Is 'hallway' associated with 'threshold, door, doorway'?","Correct","25/08/2025, 13:53:39"
"federico","1755856587896jv0gdzysxzs","Is 'Ambition' associated with 'aim, target, object'?","Correct","25/08/2025, 13:53:41"
"federico","17558565878967kyuldcou2y","Is 'stealthy' associated with 'secret'?","Correct","25/08/2025, 13:53:42"
"federico","1755856587896yzgur7r954","Is 'beam' associated with 'wood, alburnum, sap-wood'?","Correct","25/08/2025, 13:53:43"
"federico","1755856587896szhqeowhjo","Is 'democratic' associated with 'liberalism'?","Correct","25/08/2025, 13:53:45"
"federico","1755856587896jreydya1dl","Is 'purpose' associated with 'end, goal, goal-like_entity'?","Correct","25/08/2025, 13:53:46"
"federico","17558565878967mdw3df13tw","Is 'constitute' associated with 'form, phase'?","Correct","25/08/2025, 13:53:47"
"federico","17558565878969fc1jkh6rx","Is 'ensure' associated with 'proviso, provision'?","Correct","25/08/2025, 13:53:49"
"federico","1755856587896ycwzn251q8q","Is 'microphone' associated with 'voice, phonation, vocalisation'?","Correct","25/08/2025, 13:53:51"
"federico","1755856587896add39m6t06t","Is 'comply' associated with 'duty, responsibility, obligation'?","Correct","25/08/2025, 13:53:52"
"federico","1755856587896cx9vv8uakse","Is 'mileage' associated with 'route, path, itinerary'?","Correct","25/08/2025, 13:53:53"
"federico","1755856587896rkhxzqn0sy8","Is 'battlefield' associated with 'kill, putting_to_death, killing'?","Correct","25/08/2025, 13:53:54"
"federico","1755856587896hoq5p7higc","Is 'melodramatic' associated with 'opera'?","Correct","25/08/2025, 13:53:56"
"federico","1755856587896kd2hgdrclf","Is 'Balm' associated with 'assuagement, alleviation, relief'?","Correct","25/08/2025, 13:54:28"
"federico","1755856587896xwgalpy8nqr","Is 'neighborhood' associated with 'suburban_area, suburb, suburbia'?","Correct","25/08/2025, 13:54:29"
"federico","1755856587896uiufrigsuqn","Is 'incorporate' associated with 'feature, characteristic'?","Correct","25/08/2025, 13:54:47"
"federico","1755856587896zbvndvb0rch","Is 'method' associated with 'technique'?","Correct","25/08/2025, 13:54:48"
"federico","17558565878969y1eppqusel","Is 'furnish' associated with 'occasion, reason, ground'?","Correct","25/08/2025, 13:55:01"
"federico","1755856587896ikd687gm3wi","Is 'Individual' associated with 'proper_noun, name, proper_name'?","Incorrect","25/08/2025, 13:55:14"
"federico","1755856587896ih57d7qxjbo","Is 'Solution' associated with 'mathematical_expression, expression, formula'?","Correct","25/08/2025, 13:55:16"
"federico","1755856587896s5zwhhzv1qq","Is 'admire' associated with 'goodness, good'?","Correct","25/08/2025, 13:55:25"
"federico","1755856587896swbnh84w2xj","Is 'intense' associated with 'pulverization, powder, pulverisation'?","Incorrect","25/08/2025, 13:55:37"
"federico","1755856587896i0afyg7e6da","Is 'familiar' associated with 'thing'?","Incorrect","25/08/2025, 13:55:41"
"federico","1755856587896ntcmhasqbx","Is 'comfort' associated with 'love'?","Incorrect","25/08/2025, 13:55:52"
"federico","1755856587896rrb8xvaghum","Is 'rule' associated with 'chief, head, top_dog'?","Correct","25/08/2025, 13:56:03"
"federico","1755856587896g371tn3pw8v","Is 'precise' associated with 'setup, apparatus'?","Incorrect","25/08/2025, 13:56:06"
"federico","1755856587896pdk4rljc10i","Is 'visually appealing' associated with 'visual_aspect, appearance, look'?","Correct","25/08/2025, 13:56:08"
"federico","1755856587896oj98z7qjjaq","Is 'permissive' associated with 'liberalism'?","Correct","25/08/2025, 13:56:21"
"federico","1755856587896fe7kwxbpy1d","Is 'surplus' associated with 'capacity'?","Correct","25/08/2025, 13:56:23"
"federico","17558565878968l3aup4ndjo","Is 'Debt' associated with 'bond, bond_certificate'?","Correct","25/08/2025, 13:56:24"
"federico","17558565878968jkarvszg8","Is 'dot' associated with 'patch, spot, speckle'?","Correct","25/08/2025, 13:56:27"
"federico","175585658789684bqe7x3y7j","Is 'equipment' associated with 'factory, manufactory, mill'?","Correct","25/08/2025, 13:56:29"
"federico","1755856587896zfgxfzn18nf","Is 'tropical' associated with 'country, land, state'?","Correct","25/08/2025, 13:56:31"
"federico","1755856587896af1rpw6fg4a","Is 'Competitive' associated with 'capitalist_economy, capitalism'?","Correct","25/08/2025, 13:56:34"
"federico","1755856587896irrxgews3a","Is 'solitary' associated with 'study, musing, meditation'?","Correct","25/08/2025, 13:56:36"
"federico","1755856587896pzza2sp0vc","Is 'vow' associated with 'promise'?","Correct","25/08/2025, 13:56:37"
"federico","1755856587896ct64iqdtwp","Is 'cramped' associated with 'basement, cellar'?","Correct","25/08/2025, 13:56:39"
"federico","1755856587896x72fm03sny","Is 'accountable' associated with 'disbursement, disbursal, expense'?","Incorrect","25/08/2025, 13:56:49"
"federico","175585658789650dswmz7kdl","Is 'shape' associated with 'line'?","Correct","25/08/2025, 13:57:02"
"federico","17558565878960pauns1drbrb","Is 'rhyme' associated with 'poesy, poetry, verse'?","Correct","25/08/2025, 13:57:03"
"federico","1755856587896qu706oir9u","Is 'poll' associated with 'question, head'?","Correct","25/08/2025, 13:57:04"
"federico","1755856587896usrghnhne8","Is 'economy' associated with 'crisis'?","Correct","25/08/2025, 13:57:06"
"federico","1755856587896zzxztx1qvck","Is 'snooze' associated with 'slumber, sleep'?","Correct","25/08/2025, 13:57:09"
"federico","17558565878968map8ya71sf","Is 'Wound' associated with 'painfulness, pain'?","Correct","25/08/2025, 13:57:10"
"federico","1755856587896or2jvsv7xl","Is 'engage' associated with 'soldier'?","Correct","25/08/2025, 13:57:22"
"federico","1755856587896xbaa1sn62j","Is 'analogous' associated with 'comparison, comparing'?","Correct","25/08/2025, 13:57:23"
"federico","17558565878978w94fqkg6vy","Is 'Litigation' associated with 'complaint, charge'?","Correct","25/08/2025, 13:57:25"
"federico","1755856587897843z8us64a","Is 'intricate' associated with 'organic_structure, body, physical_structure'?","Correct","25/08/2025, 13:57:36"
"federico","1755856587897esk0nj96qnt","Is 'feel' associated with 'knowingness, consciousness, awareness'?","Correct","25/08/2025, 13:57:43"
"federico","1755856587897ziwq6d7hamn","Is 'product' associated with 'marketplace, market_place, market'?","Correct","25/08/2025, 13:57:45"
"federico","1755856587897iub76vmcij","Is 'molt' associated with 'larva'?","Correct","25/08/2025, 13:58:00"
"federico","1755856587897pa0gdlmk3g","Is 'prejudice' associated with 'hate, hatred, distaste'?","Correct","25/08/2025, 13:58:02"
"federico","1755856587897cxov3lqbsc","Is 'Division' associated with 'part, piece'?","Correct","25/08/2025, 13:58:03"
"federico","1755856587897ywm7ngouxfa","Is 'complex' associated with 'codification, code'?","Correct","25/08/2025, 13:58:07"
"federico","1755856587897nziqlqklhzi","Is 'high-yield' associated with 'bond, bond_certificate'?","Correct","25/08/2025, 13:58:17"
"federico","1755856587897jifz93yvh5r","Is 'Attitude' associated with 'mood, temper, humour'?","Correct","25/08/2025, 13:58:18"
"federico","1755856587897q6sko65zel","Is 'Pool' associated with 'chlorine, cl, atomic_number_17'?","Correct","25/08/2025, 13:58:22"
"federico","1755856587897ahoyxabtqf","Is 'school' associated with 'girl, daughter'?","Incorrect","25/08/2025, 13:58:26"
"federico","17558565878974efv10bxneg","Is 'blend' associated with 'pigment, paint'?","Correct","25/08/2025, 13:58:29"
"federico","175585658789752aosgsfl7a","Is 'market' associated with 'penetration, insight'?","Incorrect","25/08/2025, 13:58:38"
"federico","17558565878975t0pups09x","Is 'loyal' associated with 'squad'?","Incorrect","25/08/2025, 13:58:39"
"federico","1755856587897h32h9z7hcj5","Is 'organization' associated with 'arrangement, placement'?","Incorrect","25/08/2025, 13:58:43"
"federico","1755856587897oxd49uoomyr","Is 'scale' associated with 'quantity'?","Correct","25/08/2025, 13:58:44"
"federico","17558565878975a7fcjj1223","Is 'dam' associated with 'creek, stream, watercourse'?","Correct","25/08/2025, 13:58:45"
"federico","1755856587897bfu6ddesafp","Is 'calculate' associated with 'measure, step'?","Correct","25/08/2025, 13:58:46"
"federico","1755856587897g26i28t3pac","Is 'scatter' associated with 'distribution'?","Correct","25/08/2025, 13:58:48"
"federico","175585658789794tyqwsj0hb","Is 'throb' associated with 'rhythm, regular_recurrence'?","Correct","25/08/2025, 13:58:59"
"federico","1755856587897e4c909bwqk","Is 'Judgment' associated with 'reason'?","Correct","25/08/2025, 13:59:05"
"federico","1755856587897iskkb6jol9","Is 'streamlined' associated with 'flow, fluid_dynamics, flowing'?","Correct","25/08/2025, 13:59:06"
"federico","1755856587897curgd9tev9h","Is 'anniversary' associated with 'birthday'?","Correct","25/08/2025, 13:59:07"
"federico","1755856587897dp7d4nl16q","Is 'overwhelming' associated with 'power, political_power, powerfulness'?","Correct","25/08/2025, 13:59:09"
"federico","1755856587897lo3zaa6uxl","Is 'powdery' associated with 'pulverization, powder, pulverisation'?","Correct","25/08/2025, 13:59:11"
"federico","17558565878977rsgn0780zu","Is 'apathy' associated with 'tedium, boredom, ennui'?","Correct","25/08/2025, 13:59:13"
"federico","1755856587897o9q9k9ono4","Is 'massive' associated with 'major_planet, planet'?","Correct","25/08/2025, 13:59:14"
"federico","1755856587897rw8jspeg9xg","Is 'declare' associated with 'preacher, sermonizer, sermoniser'?","Correct","25/08/2025, 13:59:19"
"federico","17558565878972m5nww501e3","Is 'initiate' associated with 'root, origin, beginning'?","Correct","25/08/2025, 13:59:20"
"federico","1755856587897x8htualqrh","Is 'veil' associated with 'shadiness, shadowiness, shade'?","Correct","25/08/2025, 13:59:22"
"federico","1755856587897bg660jgng1m","Is 'caterpillar' associated with 'larva'?","Correct","25/08/2025, 13:59:23"
"federico","17558565878973gt2fls14g5","Is 'turbocharger' associated with 'machinery, mechanism, mechanic_device'?","Correct","25/08/2025, 13:59:26"
"federico","17558565878976cu5qr9a8om","Is 'quote' associated with 'fact'?","Correct","25/08/2025, 13:59:28"
"federico","17558565878972s5wy5uz2zx","Is 'royal' associated with 'sovereign, crowned_head, monarch'?","Correct","25/08/2025, 13:59:31"
"federico","1755856587897pfgfn3mfwzk","Is 'mammalian' associated with 'animal, fauna, beast'?","Correct","25/08/2025, 13:59:32"
"federico","1755856587897bggzeey24w","Is 'Revolt' associated with 'rising, insurrection, rebellion'?","Correct","25/08/2025, 13:59:33"
"federico","17558565878970p6astdic9s9","Is 'blow' associated with 'snow'?","Incorrect","25/08/2025, 14:00:10"
"federico","17558565878973iwmx01pj3e","Is 'centralize' associated with 'bureaucracy, bureaucratization, bureaucratisation'?","Correct","25/08/2025, 14:00:13"
"federico","17558565878972rgasakoxyr","Is 'concrete' associated with 'block'?","Correct","25/08/2025, 14:00:15"
"federico","1755856587897sgls5vvi7c","Is 'Measurement' associated with 'preciseness, precision'?","Correct","25/08/2025, 14:00:17"
"federico","1755856587897nh6y13v9pa","Is 'Form' associated with 'application'?","Correct","25/08/2025, 14:00:18"
"federico","1755856587897bgdk0wtp1m9","Is 'conduct' associated with 'experiment, experimentation'?","Correct","25/08/2025, 14:00:20"
"federico","1755856587897lplgxxf41pq","Is 'conference' associated with 'speech, talk, address'?","Correct","25/08/2025, 14:00:21"
"federico","17558565878972g59lmvebr8","Is 'grasp' associated with 'penetration, insight'?","Incorrect","25/08/2025, 14:00:27"
"federico","17558565878979t20zcdcps","Is 'test' associated with 'blood'?","Correct","25/08/2025, 14:00:30"
"federico","1755856587897xhfqpop64jj","Is 'intangible' associated with 'capital, real_capital, working_capital'?","Correct","25/08/2025, 14:00:31"
"federico","17558565878977e7415oxdvb","Is 'living room' associated with 'home, house, family'?","Correct","25/08/2025, 14:00:33"
"federico","1755856587897qhp315uh1r","Is 'sequence' associated with 'ordered_series, scale, scale_of_measurement'?","Correct","25/08/2025, 14:00:36"
"federico","175585658789750h41phcgw","Is 'subjective' associated with 'consciousness'?","Incorrect","25/08/2025, 14:00:38"
"federico","1755856587897ihyv9l8otwj","Is 'split' associated with 'earthquake, seism, quake'?","Correct","25/08/2025, 14:01:17"
"federico","17558565878977mxgd0ep43r","Is 'uninspiring' associated with 'letdown, disappointment'?","Correct","25/08/2025, 14:01:19"
"federico","1755856587897p38couj9z1h","Is 'committed' associated with 'booking, engagement, reservation'?","Correct","25/08/2025, 14:01:24"
"federico","1755856587897f8sxls2xar","Is 'copy' associated with 'sheet_of_paper, piece_of_paper, sheet'?","Correct","25/08/2025, 14:01:26"
"federico","1755856587897pxzq0felvmk","Is 'ion' associated with 'atom'?","Correct","25/08/2025, 14:01:28"
"federico","1755856587897ais0a6n1fmn","Is 'develop' associated with 'phenomenon'?","Correct","25/08/2025, 14:01:29"
"federico","1755856587897wytywxngzte","Is 'chart' associated with 'design, plan'?","Correct","25/08/2025, 14:01:32"
"federico","1755856587897fmh2tjj59gi","Is 'total' associated with 'absence'?","Correct","25/08/2025, 14:01:37"
"federico","1755856587897yqi2q1yewp","Is 'deep' associated with 'sea'?","Correct","25/08/2025, 14:01:38"
"federico","17558565878978tmxhxwhuf7","Is 'melancholic' associated with 'obsequy, funeral, memorial_service'?","Correct","25/08/2025, 14:01:40"
"federico","17558565878975utoatn34u","Is 'combustion' associated with 'gas, gaseous_state'?","Correct","25/08/2025, 14:01:42"
"federico","1755856587897xe99pjqagb","Is 'currency' associated with 'value'?","Correct","25/08/2025, 14:01:43"
"federico","17558565878970bc9yg45l8e7","Is 'queen-size' associated with 'bed'?","Correct","25/08/2025, 14:01:47"
"federico","1755856587897e1xrkmxyf6k","Is 'spiritual' associated with 'journey, voyage, journeying'?","Correct","25/08/2025, 14:01:51"
"federico","17558565878978m1uqd2a0kk","Is 'Therapy' associated with 'dose, dosage'?","Correct","25/08/2025, 14:01:53"
"federico","1755856587897911rckujj8e","Is 'adaptable' associated with 'flexibility, flexibleness'?","Correct","25/08/2025, 14:01:55"
"federico","1755856587897wcg6r2dun1i","Is 'Profit' associated with 'share'?","Correct","25/08/2025, 14:01:57"
"federico","1755856587897rbgwwl2mxhk","Is 'Capability' associated with 'competency, competence'?","Correct","25/08/2025, 14:02:01"
"federico","175585658789751pgs9iabng","Is 'dawn' associated with 'day'?","Correct","25/08/2025, 14:02:02"
"federico","1755856587897ykn4b1yamms","Is 'crew' associated with 'ship'?","Correct","25/08/2025, 14:02:07"
"federico","1755856587897ymtntjuu51o","Is 'walker' associated with 'pace, stride, footstep'?","Correct","25/08/2025, 14:02:12"
"federico","175585658789752xoxmwi2sh","Is 'Truck' associated with 'motor, engine'?","Correct","25/08/2025, 14:02:16"
