"Annotator","Item ID","Content","Annotation","Timestamp"
"giovanni","17558564587210cqsxsh9y048","Is 'Audit' associated with 'investigation, enquiry, inquiry'?","Correct","28/08/2025, 11:04:58"
"giovanni","1755856458721e54lw2wa0kt","Is 'think' associated with 'consideration'?","Correct","28/08/2025, 11:04:59"
"giovanni","17558564587211yblo0nqawf","Is 'wave' associated with 'hand, manus, paw'?","Correct","28/08/2025, 11:05:01"
"giovanni","17558564587212tguet8psyh","Is 'primitive' associated with 'algae, alga'?","Incorrect","28/08/2025, 11:05:04"
"giovanni","1755856458721edc4ij45jub","Is 'hour' associated with 'time'?","Correct","28/08/2025, 11:05:05"
"giovanni","1755856458721sdsit6r9ba","Is 'communication' associated with 'aerial, antenna, transmitting_aerial'?","Correct","28/08/2025, 11:05:06"
"giovanni","1755856458721xnaqo43ynxm","Is 'film' associated with 'shot, shooting'?","Correct","28/08/2025, 11:05:08"
"giovanni","17558564587210890uh9o77l8","Is 'catastrophic' associated with 'storm, storm_damage, violent_storm'?","Correct","28/08/2025, 11:05:09"
"giovanni","1755856458721ngq2jaf6smb","Is 'uniform' associated with 'metre, meter, m'?","Incorrect","28/08/2025, 11:05:12"
"giovanni","1755856458721kwfh84ta5k","Is 'sphere' associated with 'world, domain'?","Correct","28/08/2025, 11:05:14"
"giovanni","1755856458721yzaei3kzqb","Is 'Defeat' associated with 'letdown, disappointment'?","Correct","28/08/2025, 11:05:23"
"giovanni","1755856458721eoitdh32z1","Is 'flourish' associated with 'algae, alga'?","Incorrect","28/08/2025, 11:05:25"
"giovanni","1755856458721aiepxkmbl7o","Is 'edit' associated with 'book'?","Correct","28/08/2025, 11:05:27"
"giovanni","17558564587217uh6lika7g7","Is 'environmental' associated with 'system, environment, nature'?","Correct","28/08/2025, 11:05:30"
"giovanni","1755856458721x2ot9e5xzj","Is 'indoor' associated with 'activity'?","Correct","28/08/2025, 11:05:37"
"giovanni","1755856458721d3juzw5fh6i","Is 'lowly' associated with 'position, status'?","Correct","28/08/2025, 11:05:39"
"giovanni","1755856458721f1adde7qlg7","Is 'after' associated with 'back, rear'?","Correct","28/08/2025, 11:05:40"
"giovanni","175585645872175uqnmezwt4","Is 'upright' associated with 'moral_sense, sense_of_right_and_wrong, conscience'?","Correct","28/08/2025, 11:05:45"
"giovanni","1755856458721kaqdur43k7","Is 'Team' associated with 'twosome, couple, distich'?","Incorrect","28/08/2025, 11:05:49"
"giovanni","1755856458721mzdac9fwhb","Is 'favorable' associated with 'solution, solvent, result'?","Incorrect","28/08/2025, 11:05:54"
"giovanni","17558564587216xtmc5jako6","Is 'spark' associated with 'fire'?","Correct","28/08/2025, 11:05:56"
"giovanni","1755856458721aadezr8lmdj","Is 'bridge' associated with 'captain'?","Incorrect","28/08/2025, 11:13:55"
"giovanni","1755856458721gd3z8dy6rna","Is 'intermodal' associated with 'transfer, transport, transportation'?","Incorrect","28/08/2025, 11:14:00"
"giovanni","1755856458721yxuklxrj3an","Is 'active' associated with 'auditor, hearer, listener'?","Correct","28/08/2025, 11:14:04"
"giovanni","1755856458721u10791z19zi","Is 'stage' associated with 'act'?","Correct","28/08/2025, 11:14:06"
"giovanni","17558564587218tdf4axped8","Is 'assess' associated with 'revenue_enhancement, taxation, tax'?","Incorrect","28/08/2025, 11:14:11"
"giovanni","1755856458721smktymt9zno","Is 'affiliated' associated with 'fellow_member, member'?","Correct","28/08/2025, 11:14:28"
"giovanni","1755856458721e6c11n2nyoc","Is 'Fall' associated with 'decrease, lessening, drop-off'?","Correct","28/08/2025, 11:14:32"
"giovanni","1755856458721v21n87xs1f","Is 'Wealth' associated with 'distribution'?","Correct","28/08/2025, 11:14:33"
"giovanni","1755856458721uc67lbsp2w","Is 'powerless' associated with 'martyr, sufferer'?","Correct","28/08/2025, 11:14:36"
"giovanni","175585645872181a6ukxph","Is 'partnership' associated with 'business, commercial_enterprise, business_enterprise'?","Correct","28/08/2025, 11:14:39"
"giovanni","17558564587214wos2uy5158","Is 'procure' associated with 'acquisition'?","Incorrect","28/08/2025, 11:14:45"
"giovanni","1755856458721wqf0ls8ls1g","Is 'adhesive' associated with 'beeswax, wax'?","Correct","28/08/2025, 11:14:51"
"giovanni","1755856458721snkz5kfkvm","Is 'structure' associated with 'building, edifice, public_building'?","Correct","28/08/2025, 11:14:58"
"giovanni","1755856458721hj19kejs83","Is 'move' associated with 'organic_structure, body, physical_structure'?","Correct","28/08/2025, 11:15:09"
"giovanni","1755856458721foafj5ducrg","Is 'policy-making' associated with 'council'?","Correct","28/08/2025, 11:15:16"
"giovanni","17558564587218wz4f2auxdx","Is 'Vapor' associated with 'gas, gaseous_state'?","Correct","28/08/2025, 11:15:18"
"giovanni","1755856458721c9sfz9tt65","Is 'Photosynthesis' associated with 'natural_action, natural_process, activity'?","Correct","28/08/2025, 11:15:21"
"giovanni","17558564587219yujqb540ja","Is 'Impact' associated with 'effectiveness, effectualness, effectuality'?","Correct","28/08/2025, 11:15:23"
"giovanni","1755856458721wp90b6ch1a","Is 'casual' associated with 'visit'?","Correct","28/08/2025, 11:15:25"
"giovanni","1755856458721nq0f8otbrq","Is 'relaxed' associated with 'summer_season, summer, summertime'?","Correct","28/08/2025, 11:15:27"
"giovanni","1755856458721941bv688r8","Is 'long' associated with 'desire'?","Incorrect","28/08/2025, 11:15:30"
"giovanni","175585645872100bkrx2rlulpt","Is 'Discernment' associated with 'judgement, judgment, mind'?","Correct","28/08/2025, 11:15:36"
"giovanni","1755856458721xfl4fzb0ev","Is 'sanctioned' associated with 'authority, authorization, authorisation'?","Correct","28/08/2025, 11:15:38"
"giovanni","1755856458721fynccudfdt","Is 'hospital' associated with 'surgeon, sawbones, operating_surgeon'?","Correct","28/08/2025, 11:15:41"
"giovanni","1755856458721w9rg3eecdv","Is 'protect' associated with 'shelter, platform_roof'?","Correct","28/08/2025, 11:15:44"
"giovanni","1755856458721botkbiysblr","Is 'lyric' associated with 'poesy, poetry, verse'?","Correct","28/08/2025, 11:15:45"
"giovanni","17558564587218r4dnp9o26i","Is 'company' associated with 'brand, trade_name, marque'?","Correct","28/08/2025, 11:15:47"
"giovanni","1755856458721y4fhhqtoau","Is 'deliver' associated with 'supplying, supply, provision'?","Correct","28/08/2025, 11:15:48"
"giovanni","1755856458721n66tio0hnm","Is 'Polish' associated with 'beeswax, wax'?","Correct","28/08/2025, 11:15:50"
"giovanni","1755856458721vjkf57wyjd","Is 'terminating' associated with 'end'?","Correct","28/08/2025, 11:15:52"
"giovanni","1755856458721frdxo6we2z","Is 'manage' associated with 'profil, profile'?","Correct","28/08/2025, 11:15:54"
"giovanni","1755856458721al555bbkehj","Is 'project' associated with 'endeavour, enterprise, endeavor'?","Correct","28/08/2025, 11:15:57"
"giovanni","1755856458721dpv4b1hlmfv","Is 'Menu' associated with 'listing, list'?","Correct","28/08/2025, 11:16:02"
"giovanni","17558564587210ljfr2bvjik","Is 'empowered' associated with 'authority, authorization, authorisation'?","Correct","28/08/2025, 11:16:05"
"giovanni","1755856458721kl6odssjjme","Is 'controlled' associated with 'calibration, standardization, standardisation'?","Correct","28/08/2025, 11:16:09"
"giovanni","1755856458721zb8b97nr8od","Is 'nursery' associated with 'tree'?","Incorrect","28/08/2025, 11:16:14"
"giovanni","1755856458721ifda61dn95","Is 'delicate' associated with 'ears, ear'?","Correct","28/08/2025, 11:16:17"
"giovanni","17558564587218ofpc17ji8t","Is 'merge' associated with 'twosome, couple, duet'?","Incorrect","28/08/2025, 11:18:41"
"giovanni","17558564587218kan2hxasa3","Is 'symphonic' associated with 'orchestra'?","Correct","28/08/2025, 11:18:46"
"giovanni","1755856458721av8al24gfio","Is 'incremental' associated with 'progress, advancement'?","Correct","28/08/2025, 11:19:22"
"giovanni","1755856458721fswwx2f76a4","Is 'create' associated with 'demand'?","Correct","28/08/2025, 11:19:24"
"giovanni","1755856458721p5020lc1auk","Is 'melodic' associated with 'musical_composition, piece, opus'?","Correct","28/08/2025, 11:19:29"
"giovanni","1755856458721wyh8960c9ug","Is 'boost' associated with 'health_effects_of_coffee, java, coffee'?","Correct","28/08/2025, 11:19:32"
"giovanni","1755856458721yyzz5otlctn","Is 'obvious' associated with 'sign, signaling, signal'?","Incorrect","28/08/2025, 11:19:34"
"giovanni","1755856458721b7wwfvg94gc","Is 'intense' associated with 'desire'?","Correct","28/08/2025, 11:19:36"
"giovanni","17558564587214egb0qwdc7k","Is 'dispense' associated with 'assignment, duty_assignment'?","Correct","28/08/2025, 11:23:13"
"giovanni","1755856458721xl7iwsf3xfn","Is 'covered' associated with 'shelter, platform_roof'?","Correct","28/08/2025, 11:23:15"
"giovanni","1755856458721s3wdtfyvjh","Is 'body' associated with 'figure, fig'?","Correct","28/08/2025, 11:23:47"
"giovanni","1755856458721h2tf4ta7q6b","Is 'overcome' associated with 'life'?","Correct","28/08/2025, 11:23:48"
"giovanni","17558564587216a633ezz36k","Is 'thud' associated with 'impact, wallop'?","Correct","28/08/2025, 11:23:55"
"giovanni","175585645872154ccu3vxj4h","Is 'fracture' associated with 'bit, flake, chip'?","Incorrect","28/08/2025, 11:24:15"
"giovanni","17558564587219nrjxqlzxjj","Is 'ring' associated with 'phone, telephone_set, telephone'?","Correct","28/08/2025, 11:24:17"
"giovanni","175585645872197xg06scjs4","Is 'area' associated with 'world, domain'?","Correct","28/08/2025, 11:24:19"
"giovanni","175585645872105mnqgb8irah","Is 'high' associated with 'output, yield'?","Incorrect","28/08/2025, 11:24:26"
"giovanni","1755856458721oiow7pfabq9","Is 'dedicated' associated with 'sodbuster, husbandman, farmer'?","Correct","28/08/2025, 11:24:37"
"giovanni","17558564587217iwl6paf3pl","Is 'Protocol' associated with 'scheme, strategy'?","Correct","28/08/2025, 11:24:39"
"giovanni","17558564587218yvoq2iirr","Is 'story' associated with 'book'?","Correct","28/08/2025, 11:24:40"
"giovanni","17558564587212jkx85gegxw","Is 'warm' associated with 'honey'?","Incorrect","28/08/2025, 11:24:42"
"giovanni","175585645872143pjrydxsoq","Is 'melodious' associated with 'music, music_lover'?","Correct","28/08/2025, 11:24:47"
"giovanni","17558564587218vgmboz4v15","Is 'Light' associated with 'source'?","Correct","28/08/2025, 11:24:48"
"giovanni","1755856458721ao111q245uw","Is 'local' associated with 'residential_community_of_the_people's_republic_of_china, residential_community, community'?","Correct","28/08/2025, 11:24:53"
"giovanni","1755856458721egs9k0dba47","Is 'landscaping' associated with 'lawn'?","Incorrect","28/08/2025, 11:24:56"
"giovanni","1755856458721let2qrduxs","Is 'organ' associated with 'blood'?","Correct","28/08/2025, 11:24:58"
"giovanni","1755856458721pjh1wxf8nl","Is 'innocent' associated with 'boy, son'?","Correct","28/08/2025, 11:25:00"
"giovanni","1755856458721riw7av1qza","Is 'uninspiring' associated with 'tedium, boredom, ennui'?","Correct","28/08/2025, 11:25:04"
"giovanni","1755856458721nct43ostorc","Is 'horror' associated with 'fright, fear, fearfulness'?","Correct","28/08/2025, 11:25:06"
"giovanni","1755856458721a7whkvluqdq","Is 'shore' associated with 'sea'?","Correct","28/08/2025, 11:25:07"
"giovanni","1755856458721ubisz7764b","Is 'Study' associated with 'subject, theme, topic'?","Correct","28/08/2025, 11:25:09"
"giovanni","1755856458721l2tfruk3h8","Is 'Fragrance' associated with 'smell, odor, odour'?","Correct","28/08/2025, 11:25:10"
"giovanni","1755856458721l9yftoub208","Is 'Soul' associated with 'spirit'?","Correct","28/08/2025, 11:25:12"
"giovanni","1755856458721xk6enhelayf","Is 'Security' associated with 'safeguard, precaution, guard'?","Correct","28/08/2025, 11:25:14"
"giovanni","1755856458721bqh3eom15p","Is 'society' associated with 'civilization, civilisation'?","Correct","28/08/2025, 11:25:15"
"giovanni","1755856458721dozp2cd3ssm","Is 'deploy' associated with 'battlefront, front_line, front'?","Correct","28/08/2025, 11:25:17"
"giovanni","1755856458721qjnkp7gctq","Is 'cold-blooded' associated with 'kill, putting_to_death, killing'?","Correct","28/08/2025, 11:25:18"
"giovanni","1755856458721l02z828qzl","Is 'tell' associated with 'grandma, grandmother, grannie'?","Correct","28/08/2025, 11:25:20"
"giovanni","1755856458721symmrtoch4","Is 'let go' associated with 'release'?","Correct","28/08/2025, 11:25:22"
"giovanni","1755856458721ecmhj0g2dgc","Is 'adjust' associated with 'camera, photographic_camera, still_camera'?","Correct","28/08/2025, 11:25:48"
"giovanni","175585645872178dnpua4sh9","Is 'official' associated with 'membership, rank'?","Correct","28/08/2025, 11:25:52"
"giovanni","17558564587214epgo2p936k","Is 'ancient' associated with 'cemetery, memorial_park, necropolis'?","Correct","28/08/2025, 11:25:56"
"giovanni","1755856458721m1q75kkxmkl","Is 'Cogent' associated with 'reason'?","Correct","28/08/2025, 11:26:11"
"giovanni","1755856458721c8nv6k2s4ef","Is 'Levy' associated with 'revenue_enhancement, taxation, tax'?","Correct","28/08/2025, 11:26:20"
"giovanni","1755856458721acrhse2s9nq","Is 'childhood' associated with 'youth, young'?","Correct","28/08/2025, 11:26:23"
"giovanni","17558564587216jrg089bqgi","Is 'fight' associated with 'hero'?","Correct","28/08/2025, 11:26:24"
"giovanni","1755856458722dtgdfcgrlj","Is 'social' associated with 'human, homo, human_being'?","Correct","28/08/2025, 11:26:27"
"giovanni","1755856458722jklgcxipajd","Is 'pharmacy' associated with 'remedy, curative, cure'?","Correct","28/08/2025, 11:26:28"
"giovanni","1755856458722tne5xz6by0o","Is 'article' associated with 'publication'?","Correct","28/08/2025, 11:26:30"
"giovanni","17558564587224pvv0xaffhu","Is 'wisdom' associated with 'grandma, grandmother, grannie'?","Correct","28/08/2025, 11:26:32"
"giovanni","1755856458722s8u6szes61d","Is 'yield' associated with 'road_traffic, traffic, priority'?","Correct","28/08/2025, 11:26:52"
"giovanni","17558564587225k7egmpt76k","Is 'bake' associated with 'kitchen_stove, range, stove'?","Correct","28/08/2025, 11:26:54"
"giovanni","1755856458722fq6uukuscbl","Is 'uncle' associated with 'adult_male, man, male'?","Correct","28/08/2025, 11:26:55"
"giovanni","175585645872232w8pcgo8oq","Is 'Product' associated with 'brand, trade_name, marque'?","Correct","28/08/2025, 11:26:57"
"giovanni","1755856458722qe1hjheqh7h","Is 'put' associated with 'skamya, bench'?","Correct","28/08/2025, 11:27:00"
"giovanni","1755856458722nsn48jji4je","Is 'carefree' associated with 'play'?","Correct","28/08/2025, 11:27:08"
"giovanni","1755856458722m91a5hnoexd","Is 'compose' associated with 'opera'?","Correct","28/08/2025, 11:27:10"
"giovanni","1755856458722wmkca45q1r8","Is 'persist' associated with 'era, epoch, period'?","Incorrect","28/08/2025, 11:27:17"
"giovanni","1755856458722ovlrgtb5skg","Is 'Nose' associated with 'breath'?","Correct","28/08/2025, 11:27:20"
"giovanni","1755856458722qhq1l7fe8q","Is 'curved' associated with 'shape, form, configuration'?","Correct","28/08/2025, 11:27:22"
"giovanni","1755856458722whijwb84s8","Is 'dominant' associated with 'gyne, queen'?","Correct","28/08/2025, 11:27:26"
"giovanni","1755856458722nachzldre9m","Is 'battle' associated with 'attack, onset, onslaught'?","Correct","28/08/2025, 11:35:06"
"giovanni","1755856458722mutpmdp23u","Is 'shower' associated with 'towel'?","Correct","28/08/2025, 11:35:09"
"giovanni","1755856458722r8m34dx7iva","Is 'steel' associated with 'beam'?","Correct","28/08/2025, 11:35:26"
"giovanni","17558564587228rcg7rtq3ki","Is 'connect' associated with 'aerial, antenna, transmitting_aerial'?","Correct","28/08/2025, 11:35:29"
"giovanni","1755856458722vvvlruj9otg","Is 'growing' associated with 'malaise, unease, uneasiness'?","Incorrect","28/08/2025, 11:35:35"
"giovanni","1755856458722ckpogn5ssij","Is 'defend' associated with 'self-respect, dignity, self-worth'?","Correct","28/08/2025, 11:35:40"
"giovanni","1755856458722whvvgel3tcp","Is 'promote' associated with 'morality'?","Correct","28/08/2025, 11:35:46"
"giovanni","17558564587220ruv5u9p4zm","Is 'important' associated with 'note'?","Correct","28/08/2025, 11:36:31"
"giovanni","17558564587224zby292gdul","Is 'configuration' associated with 'arrangement, placement'?","Correct","28/08/2025, 11:37:33"
"giovanni","1755856458722w7s06yjhqp","Is 'unlawful' associated with 'condemnation, judgment_of_conviction, conviction'?","Correct","28/08/2025, 11:37:40"
"giovanni","1755856458722bzlt3jgae4","Is 'dictate' associated with 'law, natural_law'?","Correct","28/08/2025, 11:37:42"
"giovanni","175585645872207tvyudae7ji","Is 'fashionable' associated with 'bag, purse, handbag'?","Correct","28/08/2025, 11:37:44"
"giovanni","1755856458722pn30ejsr26n","Is 'intersection' associated with 'turning_point, corner, streetcorner'?","Correct","28/08/2025, 11:37:48"
"giovanni","17558564587229rbcr3tfgru","Is 'watch' associated with 'eye, optic, oculus'?","Correct","28/08/2025, 11:37:49"
"giovanni","17558564587223c8srlu3a7d","Is 'outgoing' associated with 'departure, going, going_away'?","Correct","28/08/2025, 11:37:53"
"giovanni","1755856458722fwbroqskn3u","Is 'close' associated with 'window, sill, window_ledge'?","Correct","28/08/2025, 11:37:55"
"giovanni","1755856458722ca8ja427mik","Is 'deodorant' associated with 'sudor, perspiration, sweat'?","Correct","28/08/2025, 11:37:57"
"giovanni","1755856458722elpr6itt9vq","Is 'nullify' associated with 'divorce, divorcement'?","Correct","28/08/2025, 11:37:59"
"giovanni","1755856458722t3end0tpyqt","Is 'field' associated with 'area'?","Correct","28/08/2025, 11:38:01"
"giovanni","1755856458722rfddaq98sz","Is 'kind' associated with 'grandma, grandmother, grannie'?","Correct","28/08/2025, 11:38:03"
"giovanni","1755856458722rlm4kn15lma","Is 'Entrepreneur' associated with 'bargainer, dealer, trader'?","Correct","28/08/2025, 11:38:05"
"giovanni","1755856458722e5wuntnaqq","Is 'audience' associated with 'presentation, presentment, demonstration'?","Correct","28/08/2025, 11:38:07"
"giovanni","1755856458722ig6alw8hnn8","Is 'feel' associated with 'heat, heat_energy, sensation_of_warmth'?","Correct","28/08/2025, 11:38:09"
"giovanni","1755856458722lwuomb6460b","Is 'deep' associated with 'study, musing, meditation'?","Correct","28/08/2025, 11:38:14"
"giovanni","17558564587226d8qh9526h","Is 'define' associated with 'property, phenotypic_character'?","Correct","28/08/2025, 11:38:19"
"giovanni","1755856458722pxz6japfpys","Is 'alcohol' associated with 'spirit'?","Correct","28/08/2025, 11:38:25"
"giovanni","1755856458722qko30572dnb","Is 'manufacturing' associated with 'plant, industrial_plant, physical_plant'?","Correct","28/08/2025, 11:38:37"
"giovanni","1755856458722h3wfa2r82vs","Is 'roost' associated with 'nest'?","Correct","28/08/2025, 11:38:54"
"giovanni","1755856458722np6syprufc","Is 'edit' associated with 'literature'?","Incorrect","28/08/2025, 11:38:58"
"giovanni","17558564587226qbpe8hojpc","Is 'CEO' associated with 'proprietor, owner'?","Correct","28/08/2025, 11:39:13"
"giovanni","1755856458722qddkber4dz9","Is 'assessment' associated with 'valuation, evaluation, rating'?","Correct","28/08/2025, 11:39:28"
"giovanni","1755856458722gmmjhgo4z8m","Is 'stir' associated with 'taproom, barroom, bar'?","Correct","28/08/2025, 11:39:59"
"giovanni","1755856458722o2my62budw9","Is 'synthesize' associated with 'iodine, atomic_number_53, i'?","Correct","28/08/2025, 11:40:08"
"giovanni","1755856458722sh9bzvpbkxl","Is 'Opportunistic' associated with 'opening, possible_action, possibility'?","Incorrect","28/08/2025, 11:40:15"
"giovanni","17558564587222q27g8d0mea","Is 'unpredictable' associated with 'move, movement, motion'?","Correct","28/08/2025, 11:40:18"
"giovanni","1755856458722i35ooa5gup","Is 'lingual' associated with 'rima_oris, oral_fissure, mouth'?","Correct","28/08/2025, 11:40:23"
"giovanni","1755856458722vo7e29mud6","Is 'administer' associated with 'chairman, chairperson, president'?","Correct","28/08/2025, 11:40:28"
"giovanni","17558564587223jl3bkxfy8r","Is 'Children' associated with 'family_unit, family'?","Correct","28/08/2025, 11:40:30"
"giovanni","17558564587227ct2emgiu1i","Is 'loud' associated with 'auditory_sensation, sound'?","Correct","28/08/2025, 11:40:32"
"giovanni","1755856458722zmj4pvvx32i","Is 'Study' associated with 'research_worker, investigator, researcher'?","Correct","28/08/2025, 11:40:34"
"giovanni","175585645872274i51xfqh6k","Is 'exchange' associated with 'shopping'?","Correct","28/08/2025, 11:40:35"
"giovanni","17558564587226aep3c8se7h","Is 'snap' associated with 'camera, photographic_camera, still_camera'?","Correct","28/08/2025, 11:40:39"
"giovanni","1755856458722ji4i3lmi2qs","Is 'Quandary' associated with 'issue'?","Correct","28/08/2025, 11:40:49"
"giovanni","1755856458722nisv87vyx8","Is 'Optimistic' associated with 'hope'?","Correct","28/08/2025, 11:40:50"
"giovanni","175585645872258sfrjearvr","Is 'Eyebrow' associated with 'brow, forehead'?","Correct","28/08/2025, 11:40:54"
"giovanni","1755856458722c7bqn8nfinq","Is 'ornate' associated with 'saddle'?","Correct","28/08/2025, 11:40:57"
"giovanni","17558564587227ojvys1o2k","Is 'see' associated with 'thing'?","Correct","28/08/2025, 11:41:03"
"giovanni","17558564587225s1dyqb1is","Is 'fast-flowing' associated with 'creek, stream, watercourse'?","Correct","28/08/2025, 11:41:09"
"giovanni","1755856458722lhgk9uu0h0p","Is 'tool' associated with 'thing'?","Correct","28/08/2025, 11:41:16"
"giovanni","1755856458722sf736y40r8","Is 'connect' associated with 'connectedness, link, connection'?","Correct","28/08/2025, 11:41:20"
"giovanni","1755856458722kw60by9h3op","Is 'reassuring' associated with 'assuagement, alleviation, relief'?","Correct","28/08/2025, 11:41:24"
"giovanni","1755856458722ggtet34n1et","Is 'artist' associated with 'critic'?","Correct","28/08/2025, 11:41:32"
"giovanni","1755856458722h5tqfdzymi","Is 'sequential' associated with 'progress, progression, advance'?","Correct","28/08/2025, 11:41:34"
"giovanni","1755856458722lfometjyjtr","Is 'spread' associated with 'bed, layer'?","Correct","28/08/2025, 11:41:35"
"giovanni","1755856458722n06agszzyec","Is 'guard' associated with 'military_man, man, serviceman'?","Correct","28/08/2025, 11:41:37"
"giovanni","1755856458722w406v46kc7","Is 'gadget' associated with 'machine, device'?","Correct","28/08/2025, 11:41:38"
"giovanni","1755856458722qxxbvqqb2y8","Is 'uninterrupted' associated with 'supply'?","Correct","28/08/2025, 11:41:41"
"giovanni","1755856458722ck23qv84zbm","Is 'frequency' associated with 'distribution'?","Correct","28/08/2025, 11:41:43"
"giovanni","1755856458722xg60c7ipuyo","Is 'wallet' associated with 'trouser_pocket, pocket'?","Correct","28/08/2025, 11:41:44"
"giovanni","1755856458722vvyytliapbe","Is 'Warfare' associated with 'violence, force'?","Correct","28/08/2025, 11:41:46"
"giovanni","1755856458722tosn7yk9pl","Is 'micrometer' associated with 'measure, measurement, mensuration'?","Correct","28/08/2025, 11:41:47"
"giovanni","1755856458722xu9nh4w6n","Is 'demonstrate' associated with 'behaviour, behavior, demeanor'?","Correct","28/08/2025, 11:41:50"
"giovanni","1755856458722gnlbvuczq07","Is 'maintain' associated with 'plant, industrial_plant, physical_plant'?","Correct","28/08/2025, 11:42:00"
"giovanni","17558564587220cgnodhqzoap","Is 'find' associated with 'solution'?","Correct","28/08/2025, 11:42:01"
"giovanni","1755856458722bpt3bvohryc","Is 'engage' associated with 'involvement, interest'?","Correct","28/08/2025, 11:42:04"
