"Annotator","Item ID","Content","Annotation","Timestamp"
"federico","1755852146784utb9c7b69j","Is going_to_mall used for getting entertainment?","Correct","22/08/2025, 14:29:42"
"federico","1755852146784ezgfkktn7a","Is steakhouse used for Meat?","Incorrect","22/08/2025, 14:30:16"
"federico","1755852146784oqv2l3hc1a","Is choker used for Engine?","Correct","22/08/2025, 14:30:26"
"federico","17558521467848g76dc6wqc3","Is earl related to spencer?","Incorrect","22/08/2025, 14:30:44"
"federico","17558521467845s0deoj4rda","Is steel_cable used for Suspended bridges?","Correct","22/08/2025, 14:30:46"
"federico","1755852146784cx5jmss4lo","Is male reproductive system related to glans?","Correct","22/08/2025, 14:30:49"
"federico","1755852146784guq5358vmjb","Is eating_cookie used for Enjoying a nostalgic treat?","Correct","22/08/2025, 14:30:56"
"federico","1755852146784ni5637sutxp","Is forklift used for inventory management?","Correct","22/08/2025, 14:30:58"
"federico","175585214678454pyti23b0p","Is bass used for catching fish?","Incorrect","22/08/2025, 14:31:06"
"federico","175585214678496chtipi4np","Is woodwind used for making jazz improvisations?","Correct","22/08/2025, 14:31:20"
"federico","17558521467845rfmbzk3b9p","Is underground_area used for Cave?","Incorrect","22/08/2025, 14:31:24"
"federico","1755852146784hln07rakd4l","Is apartment_building used for Housing complex?","Incorrect","22/08/2025, 14:31:47"
"federico","1755852146784oevuoqvjyt","Is larva related to spiracle?","Correct","22/08/2025, 14:31:53"
"federico","175585214678413d4qq8vxbzi","Is telephone_room used for having private conversations?","Correct","22/08/2025, 14:31:57"
"federico","1755852146784ddh8p6a5bph","Is greek related to olivet?","Incorrect","22/08/2025, 14:32:06"
"federico","1755852146784c3vamyzxcx","Is velvet used for Handbags?","Correct","22/08/2025, 14:32:17"
"federico","1755852146784fnt0l8btdct","Is pearl related to clam?","Correct","22/08/2025, 14:32:18"
"federico","1755852146784n86s7lvqtli","Is imaging related to pneumoencephalography?","Correct","22/08/2025, 14:32:20"
"federico","17558521467841mu80ch8bn8j","Is gentleman used for Sophisticated escort?","Incorrect","22/08/2025, 14:32:31"
"federico","1755852146784sunla230rw","Is gong used for Ceremony?","Correct","22/08/2025, 14:32:36"
"federico","1755852146784rdc6yp9tau","Is having_conversation used for gathering information?","Correct","22/08/2025, 14:32:43"
"federico","17558521467849n7otbatz8r","Is Mantle related to operculum?","Correct","22/08/2025, 14:32:53"
"federico","17558521467847psrg7s7zm","Is reaching_advantage used for accessing attic storage?","Correct","22/08/2025, 14:32:59"
"federico","1755852146784ffzkmm9zd49","Is ranking related to fifth?","Correct","22/08/2025, 14:33:03"
"federico","17558521467849mz9maccvc6","Is calendar used for Event Planning?","Correct","22/08/2025, 14:33:04"
"federico","1755852146784pq1uy0zu3xk","Is tooth used for flossing?","Incorrect","22/08/2025, 14:33:09"
"federico","1755852146784uj75bu7ld59","Is eraser used for drawing?","Incorrect","22/08/2025, 14:33:17"
"federico","1755852146784m1ud1kylzh","Is morbid curiosity related to irritainment?","Correct","22/08/2025, 14:33:25"
"federico","17558521467840yxxkq4mloe","Is sea used for exploring?","Correct","22/08/2025, 14:33:26"
"federico","17558521467846d9lhdhbk2w","Is print related to p?","Incorrect","22/08/2025, 14:36:28"
"federico","1755852146784n1qj2p3zd6h","Is accordian_bag used for Laptop and Tablet Storage?","Correct","22/08/2025, 14:37:02"
"federico","175585214678449hjpso2lqy","Is Michigan related to elkhart?","Incorrect","22/08/2025, 14:37:11"
"federico","1755852146784lwjxw159enj","Is channel used for Waterway?","Correct","22/08/2025, 14:37:15"
"federico","1755852146784f8zk5n7hclv","Is reproach related to denounce?","Correct","22/08/2025, 14:37:25"
"federico","1755852146784in75ld0wg8","Is motion related to connecting_rod?","Correct","22/08/2025, 14:38:38"
"federico","1755852146784nt0jcdkckm","Is crossing related to border?","Correct","22/08/2025, 14:38:40"
"federico","1755852146784pxrzjcz3c3","Is mystery related to charade?","Correct","22/08/2025, 14:38:42"
"federico","175585214678474whvke11iv","Is eating_apple used for Supporting healthy bones?","Incorrect","22/08/2025, 14:38:47"
"federico","1755852146784iuoqydu1ap","Is firebomb used for Terrorism?","Correct","22/08/2025, 14:38:49"
"federico","1755852146784lifhgzunh2","Is notebook used for Diary-keeping?","Correct","22/08/2025, 14:38:50"
"federico","1755852146784knl4291diom","Is North America related to concacaf?","Correct","22/08/2025, 14:39:01"
"federico","1755852146784b12wkeuy57a","Is viewing_video used for Training?","Correct","22/08/2025, 14:39:07"
"federico","1755852146784zj528v5re4p","Is inheritance related to heir?","Correct","22/08/2025, 14:39:09"
"federico","1755852146784yw22p8qjui","Is storage used for Files?","Correct","22/08/2025, 14:39:16"
"federico","1755852146784f24b8ke196b","Is setting_cup_on_table used for Socializing with friends?","Incorrect","22/08/2025, 14:39:20"
"federico","1755852146784u9au345109","Is tranquility related to pasithea?","Correct","22/08/2025, 14:39:32"
"federico","1755852146784gqfsiwl0vwv","Is fluid related to pneumoencephalography?","Incorrect","22/08/2025, 14:39:39"
"federico","1755852146784hyne38sstc","Is shorts related to bermuda?","Correct","22/08/2025, 14:39:40"
"federico","1755852146784fikrdsytjjr","Is paying_by_check used for Business invoices?","Correct","22/08/2025, 14:39:42"
"federico","175585214678493xtz93yml4","Is building related to staircase?","Correct","22/08/2025, 14:39:46"
"federico","1755852146784bo8dxrc9wgs","Is making_people_laugh used for improving mental health?","Correct","22/08/2025, 14:39:49"
"federico","17558521467846colxdcbvm","Is spoon used for eating soup?","Correct","22/08/2025, 14:39:51"
"federico","1755852146784zpk9rgjfri","Is credit related to debt?","Correct","22/08/2025, 14:39:58"
"federico","1755852146784jktxuv8wasm","Is genius related to ingenious?","Correct","22/08/2025, 14:40:03"
"federico","1755852146784dvbktq9ffaj","Is social issue related to problem_play?","Correct","22/08/2025, 14:40:13"
"federico","1755852146784wpwt6l6rddd","Is precious related to priceless?","Correct","22/08/2025, 14:40:15"
"federico","1755852146784azn8df38z9v","Is leaving_line used for ignoring order?","Incorrect","22/08/2025, 14:40:25"
"federico","1755852146784kjome1apczm","Is going_to_pub used for socializing with friends?","Correct","22/08/2025, 14:40:27"
"federico","17558521467845oy1559dgow","Is muscle related to groin?","Correct","22/08/2025, 14:40:35"
"federico","1755852146784gtqmae4aydc","Is hardware_shop used for Furniture assembly?","Correct","22/08/2025, 14:40:44"
"federico","1755852146784ej3f6iytbro","Is iron related to clinoholmquistite?","Incorrect","22/08/2025, 14:40:56"
"federico","1755852146784qzojrxiqrbj","Is Brahman related to hinduism?","Correct","22/08/2025, 14:40:59"
"federico","17558521467841o071igywnz","Is climbing related to peg?","Correct","22/08/2025, 14:41:08"
"federico","1755852146784zze3aoou1aq","Is paper related to nib?","Correct","22/08/2025, 14:41:10"
"federico","1755852146784apmagd37qqb","Is walking_in_rain used for Romantic Date?","Correct","22/08/2025, 14:41:13"
"federico","175585214678483q9easrxie","Is penis related to glans?","Correct","22/08/2025, 14:41:16"
"federico","1755852146784z2na1pjbeob","Is taking_car_for_drive used for road trip?","Correct","22/08/2025, 14:41:18"
"federico","1755852146784w5toyc60j8","Is buying_food used for hosting a party?","Correct","22/08/2025, 14:41:21"
"federico","1755852146784whhjgsq9d4o","Is contemplating used for finding answers?","Correct","22/08/2025, 14:41:23"
"federico","1755852146784nlj9xh74vgh","Is metadata related to entity?","Correct","22/08/2025, 14:41:26"
"federico","17558521467843g10i56k0ls","Is system used for improving efficiency?","Incorrect","22/08/2025, 14:41:31"
"federico","17558521467844qz9nxqe2vt","Is tooth used for biting?","Correct","22/08/2025, 14:41:33"
"federico","1755852146784zxxxcog2279","Is diner used for late night eats?","Correct","22/08/2025, 14:41:35"
"federico","17558521467846svzbygm42v","Is social related to farmville?","Incorrect","22/08/2025, 14:41:39"
"federico","17558521467840iwckcgnb9f6","Is radio used for navigation?","Correct","22/08/2025, 14:41:51"
"federico","1755852146784xrm7pck0wy","Is ground_floor used for Entrance?","Correct","22/08/2025, 14:41:52"
"federico","17558521467843dpak3yhwzq","Is drum used for playing music?","Correct","22/08/2025, 14:41:54"
"federico","17558521467846v5pezspa8x","Is eating_in_restaurant used for Convenience?","Correct","22/08/2025, 14:42:03"
"federico","1755852146784esa3vi5hpeq","Is nimbus related to arcus?","Correct","22/08/2025, 14:42:11"
"federico","1755852146784s0382vzwqo8","Is going_for_swim used for Leisure?","Correct","22/08/2025, 14:42:16"
"federico","1755852146784qeyld6ubds9","Is philosophy related to trialism?","Correct","22/08/2025, 14:42:20"
"federico","1755852146784tfzu2nli78","Is custody related to ex_stepfather?","Correct","22/08/2025, 15:01:29"
"federico","1755852146784jv9ef7axilg","Is using_vcr used for Transferring Video to Computer?","Incorrect","22/08/2025, 15:01:33"
"federico","1755852146784h2orak8wjzb","Is study used for researching a topic?","Correct","22/08/2025, 15:01:35"
"federico","175585214678470qtnx93vd6","Is linoleum used for kitchen countertops?","Correct","22/08/2025, 15:01:37"
"federico","1755852146784nkjra7jsjr","Is keyboard used for Chatting?","Correct","22/08/2025, 15:01:39"
"federico","1755852146784c8fik4k82eq","Is wheel used for Transportation?","Correct","22/08/2025, 15:02:07"
"federico","175585214678490wcg174ob","Is taking_care_of_proposals used for Client Acquisition?","Correct","22/08/2025, 15:02:10"
"federico","1755852146784ke1iwxrkrj","Is maintaining_muscle_strength used for enhancing overall health?","Correct","22/08/2025, 15:02:16"
"federico","1755852146784elt92qbisv5","Is Contractual Obligations related to offtake?","Correct","22/08/2025, 15:02:22"
"federico","175585214678423dc90xofjd","Is wings related to pixie?","Correct","22/08/2025, 15:02:23"
"federico","175585214678403w3tbn2h42q","Is seeing_people_play_game used for Social Learning?","Correct","22/08/2025, 15:02:27"
"federico","1755852146784j5s11gi1ixr","Is vegetarian_restaurant used for Sustainable living?","Correct","22/08/2025, 15:02:29"
"federico","1755852146784yb4vi5hpvll","Is condom used for Family Planning?","Correct","22/08/2025, 15:02:37"
"federico","1755852146784s7yyk3pig6j","Is Academia related to amherst?","Correct","22/08/2025, 15:02:51"
"federico","1755852146784yrxpwj05xl","Is Triangle related to bermuda?","Correct","22/08/2025, 15:02:52"
"federico","1755852146784w6rzup7f7xc","Is concise related to simple?","Correct","22/08/2025, 15:03:05"
"federico","1755852146784cea42xo23y4","Is Baseball related to yankee?","Correct","22/08/2025, 15:03:36"
"federico","17558521467840xuryfp9erm","Is racing series related to triple_crown?","Correct","22/08/2025, 15:03:43"
"federico","1755852146784f8ifk1mnh0w","Is medicine related to lazarus_sign?","Correct","22/08/2025, 15:04:24"
"federico","1755852146784zc1dz2hqrsp","Is taking_course used for expanding professional network?","Correct","22/08/2025, 15:04:34"
"federico","1755852146784l74qfrm3ud","Is serving_justice used for Protecting victims' rights?","Correct","22/08/2025, 15:04:38"
"federico","1755852146784m8uiiewlpd","Is Social Hierarchy related to jinshi?","Correct","22/08/2025, 15:05:10"
"federico","1755852146784t9mwcmildqq","Is having_friends_over used for hosting a party?","Correct","22/08/2025, 15:05:14"
"federico","1755852146784mdh15vzakan","Is gallant related to brave?","Correct","22/08/2025, 15:05:21"
"federico","1755852146784gbw2d4k9xb5","Is screw used for Mounting?","Correct","22/08/2025, 15:05:31"
"federico","1755852146784zhxo18zqngs","Is liquid related to cubic_centimetre?","Correct","22/08/2025, 15:05:38"
"federico","1755852146784d93ka2712y","Is bottle used for Holding perfume?","Correct","22/08/2025, 15:05:40"
"federico","1755852146784n09avm2kd8","Is graveyard used for Resting place?","Correct","22/08/2025, 15:05:41"
"federico","1755852146784pyf263rhx8","Is sacred related to ritual?","Correct","22/08/2025, 15:05:42"
"federico","17558521467845a93wkhbkpr","Is resting used for Recharging?","Correct","22/08/2025, 15:05:44"
"federico","1755852146784wqo4pp4c42","Is steel related to anvil?","Correct","22/08/2025, 15:05:45"
"federico","1755852146784j5v97r958u","Is platform used for Social Media?","Correct","22/08/2025, 15:05:47"
"federico","1755852146784pr9cux06udo","Is baseball_field used for Providing a venue for company picnics?","Correct","22/08/2025, 15:05:55"
"federico","175585214678443szo2b8479","Is card used for Identification?","Correct","22/08/2025, 15:05:58"
"federico","175585214678448thczb46om","Is pouch used for storing small tools?","Correct","22/08/2025, 15:05:59"
"federico","1755852146784607qnbwpgk6","Is diwali related to imarti?","Correct","22/08/2025, 15:06:05"
"federico","1755852146784geju4fgauac","Is sand used for Construction?","Correct","22/08/2025, 15:06:08"
"federico","1755852146784ageg6pawshl","Is castanets used for Rhythmic education?","Correct","22/08/2025, 15:06:14"
"federico","1755852146784bjhksjo7jd6","Is Christianity related to anabaptist?","Correct","22/08/2025, 15:06:22"
"federico","1755852146784h0apd3xlbp6","Is attending_school used for Personal Development?","Correct","22/08/2025, 15:06:23"
"federico","1755852146784ur6snz4ggnk","Is manufacturing related to production?","Correct","22/08/2025, 15:06:25"
"federico","17558521467844cpj8keeg0d","Is attending_classical_concert used for Special occasion celebration?","Correct","22/08/2025, 15:06:27"
"federico","1755852146784zwv4dsu2b6","Is drill used for Military training?","Correct","22/08/2025, 15:06:28"
"federico","17558521467840o3sy2t06e8","Is hairbrush used for removing tangles?","Correct","22/08/2025, 15:06:31"
"federico","17558521467845owd0unihij","Is gothic related to clerestory?","Correct","22/08/2025, 15:06:38"
"federico","1755852146784lharsjfh5ul","Is Brillouin zone related to fermi_surface?","Correct","22/08/2025, 15:06:45"
"federico","17558521467841ozbhoaubqx","Is gong used for traditional Chinese ceremonies?","Correct","22/08/2025, 15:06:51"
"federico","17558521467849ern6nk75k","Is text used for Instruction?","Correct","22/08/2025, 15:06:53"
"federico","1755852146784zamz9a9p5u","Is memo_pad used for Daily planning?","Correct","22/08/2025, 15:06:54"
"federico","1755852146784q5xhbydkqpo","Is spirit used for animating?","Correct","22/08/2025, 15:07:02"
"federico","1755852146784ijdjx3s18qb","Is washing_car used for detailing?","Correct","22/08/2025, 15:07:04"
"federico","175585214678482fuu4n43cy","Is pizzeria used for enjoying Italian food?","Correct","22/08/2025, 15:07:12"
"federico","1755852146784p3shez3vkqk","Is mouse related to squeaker?","Correct","22/08/2025, 15:07:42"
"federico","1755852146784x1zbxahub28","Is queen used for ship name?","Correct","22/08/2025, 15:07:45"
"federico","1755852146784dd10hxsvi1v","Is Medicine related to nobel_prize?","Correct","22/08/2025, 15:07:47"
"federico","1755852146784yl1q0x4w5n","Is system used for Navigation?","Correct","22/08/2025, 15:07:49"
"federico","1755852146784vq79fy7c91","Is dish used for serving food?","Correct","22/08/2025, 15:07:51"
"federico","1755852146784fqfvjzuyji4","Is forest related to pixie?","Correct","22/08/2025, 15:07:54"
"federico","1755852146784we9hxlqf0hd","Is going_for_haircut used for getting rid of split ends?","Correct","22/08/2025, 15:07:56"
"federico","1755852146784brxp87vrnvt","Is passage used for Shipping?","Correct","22/08/2025, 15:07:59"
"federico","1755852146784asc4g9ym8xh","Is olive oil related to chermoula?","Correct","22/08/2025, 15:08:07"
"federico","1755852146784qebakr8rgee","Is tourniquet used for first aid?","Correct","22/08/2025, 15:08:08"
"federico","1755852146784eomzuvuhpgq","Is endorse related to avouch?","Correct","22/08/2025, 15:08:17"
"federico","1755852146784jmo8wgvve3r","Is admonish related to warn?","Correct","22/08/2025, 15:08:27"
"federico","1755852146784jubpzjgi9c","Is prison used for Protection of society?","Correct","22/08/2025, 15:08:29"
"federico","1755852146784fu1lt2i1b69","Is laughter related to funny?","Correct","22/08/2025, 15:08:30"
"federico","17558521467842rdigkbc3nc","Is arch used for ceiling design?","Correct","22/08/2025, 15:08:32"
"federico","1755852146784xwpoyg93xfk","Is opening_gift used for Retirement Celebration?","Correct","22/08/2025, 15:08:33"
"federico","1755852146784ucy16l70uch","Is finding_truth used for academic research?","Correct","22/08/2025, 15:08:35"
"federico","1755852146784x9o1lnrtcjk","Is village related to rosedale?","Incorrect","22/08/2025, 15:09:18"
"federico","17558521467848l1miuqpwb9","Is fritter related to chur?","Incorrect","22/08/2025, 15:09:38"
"federico","17558521467844by3tlipxt5","Is Medieval related to york?","Correct","22/08/2025, 15:09:45"
"federico","1755852146784ph5jl4nj2b","Is article_in_magazine used for Advertising?","Correct","22/08/2025, 15:09:47"
"federico","1755852146784uytg46avznd","Is performing used for Acrobatics?","Correct","22/08/2025, 15:09:49"
"federico","1755852146784fg5thdub62","Is den related to cub?","Correct","22/08/2025, 15:10:01"
"federico","1755852146784sfkfawo8j2m","Is closet used for hanging jackets?","Correct","22/08/2025, 15:10:02"
"federico","1755852146784qyqv5q7311s","Is root related to periderm?","Correct","22/08/2025, 15:10:10"
"federico","1755852146784bfx8bmr5dnf","Is linguistics related to phraseme?","Correct","22/08/2025, 15:11:42"
"federico","1755852146784z70omxtafzq","Is weeding_garden used for Crop protection?","Correct","22/08/2025, 15:11:46"
"federico","1755852146784po2pxbv7yir","Is attack related to drop_bomb?","Correct","22/08/2025, 15:11:48"
"federico","1755852146784qnoey7ggpq","Is deli used for Cold cuts?","Correct","22/08/2025, 15:11:58"
"federico","1755852146784f3v4ppfno4l","Is Rickets related to english_disease?","Correct","22/08/2025, 15:12:05"
"federico","1755852146784hl85jj5lh19","Is receiving_degree used for entering graduate school?","Correct","22/08/2025, 15:12:12"
"federico","1755852146784h3odxds5xr","Is comb used for distributing hair products?","Correct","22/08/2025, 15:12:16"
"federico","175585214678466r1hd83g26","Is article_in_newspaper used for Research Reference?","Correct","22/08/2025, 15:12:22"
"federico","1755852146784c0341uljipf","Is hose used for Cleaning surfaces?","Correct","22/08/2025, 15:12:24"
"federico","17558521467842ed6u4k6z4c","Is geometry related to rounded?","Correct","22/08/2025, 15:12:26"
"federico","1755852146784fp9wjl57wa","Is color related to flame_test?","Correct","22/08/2025, 15:16:52"
"federico","17558521467849v45o5vh7hf","Is rock related to elg?","Incorrect","22/08/2025, 15:17:06"
"federico","17558521467846umereluuc7","Is stance related to hardline?","Correct","22/08/2025, 15:31:47"
"federico","1755852146784st8sfvxzk3s","Is dressing_nice used for Weddings?","Correct","22/08/2025, 15:32:33"
"federico","1755852146784vqs1kdv7bj","Is having_bath used for Pain Relief?","Correct","22/08/2025, 15:32:36"
"federico","1755852146784ftc52zihffw","Is display_cabinet used for Exhibiting decorative items?","Correct","22/08/2025, 15:32:38"
"federico","17558521467845gdsvd11q8v","Is genus related to latin_name?","Correct","22/08/2025, 15:32:40"
"federico","1755852146784ln1bfrh7uiq","Is plate used for holding desserts?","Correct","22/08/2025, 15:32:43"
"federico","1755852146784myhnaq8bq3g","Is box used for giving gifts?","Correct","22/08/2025, 15:32:45"
"federico","1755852146784ixauqtd5r7","Is key_case used for Musical Instrument?","Incorrect","22/08/2025, 15:33:01"
"federico","1755852146784uxualvqyizd","Is roll with the punches related to catch_as_catch_can?","Correct","22/08/2025, 15:33:16"
"federico","17558521467846gfw9veoq07","Is making_sure_re_healthy used for building a strong immune system?","Correct","22/08/2025, 15:33:37"
"federico","1755852146784fsvym765rag","Is Magazine related to blue_peter?","Correct","22/08/2025, 15:33:45"
"federico","1755852146784lchaqhcdsff","Is immunotherapy related to sargramostim?","Correct","22/08/2025, 15:33:56"
"federico","1755852146784hegum9our0m","Is having_nervous_breakdown used for Managing major life changes?","Incorrect","22/08/2025, 15:34:09"
"federico","1755852146784rnpl3baa59r","Is inventory related to bind_on_pickup?","Correct","22/08/2025, 15:34:19"
"federico","1755852146784dujsfaewi5p","Is telling_many_people_about used for publicizing an event?","Correct","22/08/2025, 15:34:23"
"federico","1755852146784ryokxmzxbd","Is integrity related to blow_whistle?","Correct","22/08/2025, 15:34:33"
"federico","1755852146784jhw0v6dlpnc","Is punishment related to illegal?","Correct","22/08/2025, 15:34:35"
"federico","1755852146784l26py3azhmi","Is stage_door used for Load-In and Load-Out?","Incorrect","22/08/2025, 15:34:43"
"federico","1755852146784kpffkve4f7","Is playing_guitar used for Music Composition?","Correct","22/08/2025, 15:34:46"
"federico","1755852146784frilttmkufb","Is glance related to glimpse?","Correct","22/08/2025, 15:34:48"
"federico","1755852146784x85zqwo9vbk","Is romance related to fucking?","Correct","22/08/2025, 15:35:01"
"federico","17558521467843f79rdbg4n7","Is chewing_food used for enjoying meals?","Correct","22/08/2025, 15:35:05"
"federico","1755852146784jkis4ilkvbd","Is privacy related to curtains?","Correct","22/08/2025, 15:35:06"
"federico","1755852146784049v66it4sag","Is Implicature related to circumposition?","Incorrect","22/08/2025, 15:35:41"
"federico","1755852146784wygv7ypwnf9","Is Legacy software related to abandonware?","Correct","22/08/2025, 15:37:40"
"federico","1755852146784a7hu4v8rzd","Is eating_in_restaurant used for relaxing?","Correct","22/08/2025, 15:37:42"
"federico","17558521467840gp5yh840t07","Is Cadaver related to resurrectionist?","Correct","22/08/2025, 15:37:44"
"federico","1755852146784xpi3ypaeq0s","Is drop_of_blood used for Genetic research?","Correct","22/08/2025, 15:37:46"
"federico","17558521467846sp73wtwwql","Is umbrella used for staying cool?","Correct","22/08/2025, 15:37:49"
"federico","1755852146784061uuh4gttrv","Is prison related to recidivism?","Correct","22/08/2025, 15:37:51"
"federico","1755852146784p2tal991xdj","Is straightness related to euthyneury?","Correct","22/08/2025, 15:46:21"
"federico","1755852146784p0iai1nvp6","Is Risk management related to inherent_vice?","Correct","22/08/2025, 15:46:29"
"federico","1755852146784utvjt65pbi","Is debit_card used for Booking travel tickets?","Correct","22/08/2025, 15:46:30"
"federico","17558521467843ytc000of2e","Is skin related to leprosy?","Correct","22/08/2025, 15:46:32"
"federico","175585214678444wpenfkrd","Is calendar_book used for remembering birthdays?","Correct","22/08/2025, 15:46:34"
"federico","1755852146784sjnka1cgeir","Is glow related to light?","Correct","22/08/2025, 15:46:59"
"federico","1755852146784eev3uowzjk","Is pillow_case used for Giving a personalized touch to a pillow?","Incorrect","22/08/2025, 15:47:03"
"federico","1755852146784xsorplgin9","Is agreeing_with used for a statement?","Correct","22/08/2025, 15:47:05"
"federico","17558521467847p6hjo9ectv","Is get rid of related to mop_up?","Correct","22/08/2025, 15:47:07"
"federico","1755852146784hybwfr655x8","Is remembering used for Legacy?","Correct","22/08/2025, 15:47:09"
"federico","1755852146784d29q5pxgyv","Is mystery related to marfa_light?","Correct","22/08/2025, 15:47:17"
"federico","1755852146784908h8md8y3n","Is president used for ceremonial duties?","Correct","22/08/2025, 15:47:28"
"federico","1755852146784mhbvnzfmwbb","Is Highway related to bitumen?","Correct","22/08/2025, 15:47:31"
"federico","1755852146784wa34p57bi","Is serving_justice used for Defending the innocent?","Correct","22/08/2025, 15:47:36"
"federico","175585214678406ks53cgd8hh","Is file storage related to mozy?","Correct","22/08/2025, 15:47:48"
"federico","1755852146784w0mn071d2a","Is ledger used for Cryptocurrency?","Correct","22/08/2025, 15:48:00"
"federico","1755852146784gyv0nurafq","Is Neighborhood related to reseda?","Correct","22/08/2025, 15:48:11"
"federico","1755852146784p75wr0uzaer","Is inaccuracy related to error?","Correct","22/08/2025, 15:48:14"
"federico","1755852146784ywi9ir0bydm","Is Pillar related to buttress?","Correct","22/08/2025, 15:48:23"
"federico","1755852146784lmo7ys6zfqt","Is comforting_friend used for Confidant?","Correct","22/08/2025, 15:48:25"
"federico","1755852146784tseo12z0jh","Is trash_can used for containing pet waste?","Correct","22/08/2025, 15:48:28"
"federico","1755852146784ighz538h8lm","Is making_people_laugh used for therapy?","Correct","22/08/2025, 15:48:30"
"federico","1755852146784djxto0pswdh","Is prawn related to squilla?","Correct","22/08/2025, 15:48:38"
"federico","1755852146784zs3fbaxr1ke","Is theater_hall used for holding a graduation ceremony?","Correct","22/08/2025, 15:48:40"
"federico","1755852146784imf4jb59fzc","Is cup used for holding pens or pencils?","Correct","22/08/2025, 15:48:42"
"federico","17558521467846lw6lftatmb","Is eating used for supporting health?","Correct","22/08/2025, 15:48:43"
"federico","1755852146784gx6fo83hv96","Is listening_to_music used for relaxing?","Correct","22/08/2025, 15:48:45"
"federico","1755852146784zl0x5e7hcfb","Is front_yard used for increasing curb appeal?","Correct","22/08/2025, 15:48:47"
"federico","1755852146784d93v7w6q2y5","Is cord used for controlling blinds?","Correct","22/08/2025, 15:48:57"
"federico","175585214678470tgh751o9e","Is shower_door used for Bathroom renovation?","Correct","22/08/2025, 15:49:17"
"federico","1755852146784vm6m4bwcw2e","Is poetry related to thalia?","Correct","22/08/2025, 15:49:40"
"federico","1755852146784tftjqh9soq","Is basement used for Home Gym?","Correct","22/08/2025, 15:49:42"
"federico","175585214678416vnfl7qpip","Is sink used for Soaking dirty clothes?","Correct","22/08/2025, 15:49:43"
"federico","1755852146784c0yww2fyqzu","Is pad used for landing a spacecraft?","Correct","22/08/2025, 15:49:46"
"federico","1755852146784vwif84mf8od","Is manipulation related to gamesmanship?","Correct","22/08/2025, 15:49:53"
"federico","1755852146784rn060c6t73j","Is phabet related to p?","Incorrect","22/08/2025, 15:50:05"
"federico","1755852146784udsrqd637x8","Is blowdryer used for smoothing hair?","Correct","22/08/2025, 15:50:12"
"federico","1755852146784pzbuf1nfa1c","Is hammer used for building furniture?","Correct","22/08/2025, 15:50:49"
"federico","1755852146784cb8rsp32tij","Is valley used for landform feature?","Incorrect","22/08/2025, 15:50:57"
