"Annotator","Item ID","Content","Annotation","Timestamp"
"federico","175585606507659xxnxrzudc","Is 'land' associated with the frame 'Cause_to_land - An Operator maneuvers onto land a Vehicle which typically does not operate on land, e'?","Correct","24/08/2025, 14:06:15"
"federico","17558560650768wwpk69ptrp","Is 'guide' associated with the frame 'Education_teaching'?","Correct","24/08/2025, 14:06:18"
"federico","1755856065076zz00l1g0hw","Is 'Meal' associated with the frame 'Cooking_creation'?","Correct","24/08/2025, 14:06:21"
"federico","1755856065076cj9ammfzhyo","Is 'territory' associated with the frame 'Bounded_region - An Exterior, Surface, Boundary, and Interior are picked out relative to the Ground'?","Correct","24/08/2025, 14:06:22"
"federico","17558560650763nwd2hmm64w","Is 'gadget' associated with the frame 'Render_nonfunctional - An Agent affects an Artifact so that it is no longer capable of performing its inherent function'?","Incorrect","24/08/2025, 14:23:08"
"federico","1755856065076tqnv6a4vvr","Is 'Interpret' associated with the frame 'Reasoning'?","Correct","24/08/2025, 14:23:11"
"federico","17558560650764pqg9oi1npp","Is 'simple' associated with the frame 'Arithmetic'?","Incorrect","24/08/2025, 14:23:19"
"federico","17558560650760puj1bhczcs9","Is 'commodities' associated with the frame 'Exporting'?","Correct","24/08/2025, 14:23:23"
"federico","175585606507631chflvxbwh","Is 'Decisive' associated with the frame 'Authority'?","Correct","24/08/2025, 14:23:41"
"federico","1755856065076u4bclw0kn4","Is 'Idea' associated with the frame 'Cotheme'?","Incorrect","24/08/2025, 14:23:59"
"federico","1755856065076rga1wf09e2i","Is 'synthesize' associated with the frame 'Manufacturing'?","Correct","24/08/2025, 14:24:05"
"federico","17558560650769622av26loe","Is 'Alien' associated with the frame 'Attempt_distant_interaction_scenario'?","Incorrect","24/08/2025, 14:30:19"
"federico","1755856065076z7bxq6dj5s","Is 'Civil' associated with the frame 'Law_enforcement_agency'?","Incorrect","24/08/2025, 14:30:52"
"federico","1755856065076j0j8n5j7fsh","Is 'stealthy' associated with the frame 'Manipulation'?","Correct","24/08/2025, 14:31:07"
"federico","1755856065076ggzfd9vyks5","Is 'scramble' associated with the frame 'Lively_place - A Location is characterized by a high amount of (often goal-oriented) Activity, or metonymically, with Individuals who are engaged in the activity'?","Correct","24/08/2025, 14:31:46"
"federico","175585606507643w3aytuujl","Is 'Extraordinary' associated with the frame 'Extreme_value - An Entity possesses a Value for a certain Attribute which is extreme when compared to the values either of other entities or to values of the same Entity at other points of time'?","Correct","24/08/2025, 14:31:49"
"federico","1755856065076udpcvinykce","Is 'mechanical' associated with the frame 'Processing_materials - An Agent alters some Material in some useful way by means of some chemical or physical Alterant'?","Correct","24/08/2025, 14:32:00"
"federico","1755856065076nnemwt44f1d","Is 'explode' associated with the frame 'Catching_fire - A Fuel, some flammable object or substance, ends up on fire'?","Incorrect","24/08/2025, 14:32:18"
"federico","1755856065076p0qlsrvwjpg","Is 'Sly' associated with the frame 'Manipulate_into_doing'?","Correct","24/08/2025, 14:32:22"
"federico","17558560650768imom7q4g6t","Is 'incoherence' associated with the frame 'Communication_noise - This frame contains words for types of noise which can be used to characterize verbal communication'?","Correct","24/08/2025, 14:32:37"
"federico","17558560650768j55bte4rzk","Is 'walled' associated with the frame 'Bounded_region'?","Correct","24/08/2025, 14:33:22"
"federico","1755856065076z63tx0ytke","Is 'mysterious' associated with the frame 'Gizmo'?","Incorrect","24/08/2025, 14:33:45"
"federico","1755856065076ya89kgrbxq","Is 'describe' associated with the frame 'Requirement_scenario'?","Incorrect","24/08/2025, 14:34:24"
"federico","1755856065076zn6uawvuse","Is 'Evaluator' associated with the frame 'Judgment_communication - A Communicator communicates a judgment of an Evaluee to an Addressee'?","Correct","24/08/2025, 14:34:38"
"federico","1755856065076pwby3uthrhd","Is 'utter' associated with the frame 'Reading_aloud'?","Correct","24/08/2025, 14:34:51"
"federico","17558560650764guncnmwrlz","Is 'definite' associated with the frame 'Communicate_categorization - A Speaker communicates a message stating an Item's membership in a Category, i'?","Correct","24/08/2025, 14:34:55"
"federico","1755856065076owx711zijhm","Is 'reliable' associated with the frame 'Network'?","Incorrect","24/08/2025, 14:34:57"
"federico","17558560650760xty9zdzpcx","Is 'skilled' associated with the frame 'Medical_professionals'?","Incorrect","24/08/2025, 14:35:08"
"federico","1755856065076hdnzfxixp3","Is 'toxic' associated with the frame 'Ammunition - A piece of Ammunition is a disposable artifact to be fired as a projectile in a weapon with the purpose of causing harm or damage'?","Incorrect","24/08/2025, 14:35:27"
"federico","1755856065076kh3ics91sz","Is 'rights' associated with the frame 'Fairness_evaluation - In this frame an Action is evaluated with respect to how fairly, justly or equitably the Action affects the Affected_party'?","Correct","24/08/2025, 14:35:36"
"federico","1755856065076rle6ljp47l","Is 'Convenient' associated with the frame 'Lodging_scenario - A Host provides a Residence for a Lodger to temporarily stay'?","Correct","24/08/2025, 14:35:43"
"federico","1755856065076ss1x2wvqzc","Is 'deadly' associated with the frame 'Execution - An Executioner punishes an individual (Executed) with death as a consequence of some action of the Evaluee (the Reason)'?","Correct","24/08/2025, 14:35:45"
"federico","1755856065076f10cse1of8","Is 'reassure' associated with the frame 'Reassuring'?","Correct","24/08/2025, 14:35:48"
"federico","1755856065076cuxmnq671u5","Is 'Roof' associated with the frame 'Buildings'?","Correct","24/08/2025, 14:35:50"
"federico","1755856065076u9bjqyylyaj","Is 'Tolerant' associated with the frame 'Pardon - An Authority excuses an Offense that an Offender has committed, with the effect of ending or preventing any punishment'?","Correct","24/08/2025, 14:35:52"
"federico","1755856065076cw05arfmhht","Is 'Pacifying' associated with the frame 'Reassuring'?","Correct","24/08/2025, 14:35:54"
"federico","17558560650768g65d6gi6na","Is 'detain' associated with the frame 'Retaining'?","Correct","24/08/2025, 14:36:03"
"federico","17558560650764m91c720oks","Is 'dehumidified' associated with the frame 'Cause_to_be_dry - An Agent causes a Dryee (either a surface or an entire entity, inside and out) to become dry'?","Correct","24/08/2025, 14:36:20"
"federico","175585606507654l0u6qqn88","Is 'frustration' associated with the frame 'Emotion_active'?","Correct","24/08/2025, 14:36:22"
"federico","1755856065076n5krru8swh","Is 'Singer' associated with the frame 'Performers - This frame contains words for Individuals as viewed in terms of their participation in artistic performances'?","Correct","24/08/2025, 14:36:24"
"federico","1755856065076n32f4pspxy9","Is 'muse' associated with the frame 'Cogitation'?","Correct","24/08/2025, 14:36:26"
"federico","1755856065076hhnt9d4kxxi","Is 'lust' associated with the frame 'Biological_urge'?","Correct","24/08/2025, 14:36:30"
"federico","17558560650769oygiud0wx","Is 'specific' associated with the frame 'Locating - A Perceiver determines the Location of a Sought_entity within a Ground'?","Correct","24/08/2025, 14:36:33"
"federico","1755856065076zle6xw6cmp","Is 'divisible' associated with the frame 'Capital_stock - This frame concerns Stock, a purchasable and sellable asset representing a Shareholder's share in a company (the Issuer)'?","Incorrect","24/08/2025, 14:36:42"
"federico","1755856065076kctt7ll5erf","Is 'Combine' associated with the frame 'Connecting_architecture'?","Correct","24/08/2025, 14:36:44"
"federico","1755856065076zu60ihw7e2e","Is 'Agency' associated with the frame 'Government_institution - The Institution is an organization which is part of a government, the Purpose of which is to provide a service or fulfill a role designated by the government'?","Correct","24/08/2025, 14:36:50"
"federico","1755856065076cle5lgyalzb","Is 'win' associated with the frame 'Accomplishment'?","Correct","24/08/2025, 14:38:12"
"federico","1755856065076frkogknjaqt","Is 'concentrate' associated with the frame 'Emphasizing - An Agent who is engaged in an Undertaking accords a Degree of importance to a Consideration that influences the success of an Undertaking'?","Incorrect","24/08/2025, 14:38:42"
"federico","1755856065076wo792ea969p","Is 'indistinguishable' associated with the frame 'Differentiation - Words in this frame have to do with a Cognizer being aware (or not being aware) of the difference between two Phenomena, which may be expressed jointly or disjointly'?","Correct","24/08/2025, 14:38:45"
"federico","1755856065076m0oe3iix1ze","Is 'project' associated with the frame 'Estimating'?","Incorrect","24/08/2025, 14:38:50"
"federico","1755856065076v3p8ypmaolm","Is 'congregation' associated with the frame 'Gathering_up - This frame describes an Agent's gathering of Individuals (people or entities) into a group, the  Aggregate, defined by relative proximity'?","Correct","24/08/2025, 14:38:51"
"federico","1755856065076c4bdx34wrge","Is 'inhabit' associated with the frame 'Locale_by_collocation - A Profiled_region is identified as being the region where an Entity is located'?","Correct","24/08/2025, 14:39:05"
"federico","1755856065076u7irmpqor0o","Is 'decrease' associated with the frame 'Change_of_temperature'?","Correct","24/08/2025, 14:39:08"
"federico","1755856065076ywbmy6n9ylt","Is 'Quiz' associated with the frame 'Assessing'?","Correct","24/08/2025, 14:39:10"
"federico","1755856065076gukcuhnml6","Is 'receive' associated with the frame 'Getting - A Recipient starts off without the Theme in their possession, and then comes to possess it'?","Correct","24/08/2025, 14:39:34"
"federico","1755856065076rk3av66vs8m","Is 'Scale' associated with the frame 'Ranked_expectation'?","Correct","24/08/2025, 14:39:52"
"federico","17558560650766mizxcjfzoh","Is 'swerve' associated with the frame 'Losing_track_of_theme - This frames describes a Perceiver who fails to keep sight of a Theme'?","Incorrect","24/08/2025, 14:40:35"
"federico","1755856065076x0zfa3z5q9","Is 'place' associated with the frame 'Relational_location - This is a general frame that identifies a Profiled_region whose configuration is specified by an image schema (specified in more specific child frames) and located relative to a Ground'?","Correct","24/08/2025, 14:41:20"
"federico","1755856065076b8rwcvt9q8a","Is 'holding' associated with the frame 'Reserving'?","Correct","24/08/2025, 14:41:22"
"federico","1755856065076z733iclw89n","Is 'Rigorous' associated with the frame 'Degree_of_processing'?","Incorrect","24/08/2025, 14:41:27"
"federico","17558560650763py32sp8dtj","Is 'Revised' associated with the frame 'Change_post-state'?","Correct","24/08/2025, 14:41:28"
"federico","17558560650760c1xo080lv1r","Is 'praise' associated with the frame 'People_by_morality'?","Incorrect","24/08/2025, 14:41:46"
"federico","1755856065076hv8t8m94po5","Is 'sublime' associated with the frame 'Cause_change_of_phase - A Cause or Agent causes a Patient to undergo a change of phase'?","Correct","24/08/2025, 14:41:52"
"federico","1755856065076al0n4acie4c","Is 'susceptibility' associated with the frame 'Being_at_risk - An Asset is in a state where it is exposed to or otherwise liable to be affected by a Harmful_event, which may be metonymically evoked by reference to a Dangerous_entity'?","Correct","24/08/2025, 14:42:14"
"federico","1755856065076vgc5i355s7n","Is 'address' associated with the frame 'Referring_by_name'?","Correct","24/08/2025, 14:42:16"
"federico","175585606507679z21txlfad","Is 'Poison' associated with the frame 'Cause_harm'?","Correct","24/08/2025, 14:42:17"
"federico","1755856065076257mqhluoj7","Is 'venerable' associated with the frame 'Age - An Entity has existed for a length of time, the Age'?","Correct","24/08/2025, 14:42:19"
"federico","1755856065076g31nchtb7sh","Is 'Concept' associated with the frame 'Coming_up_with'?","Correct","24/08/2025, 14:42:42"
"federico","1755856065076o06mk78y0nd","Is 'Relationship' associated with the frame 'Forming_relationships - Partner_1 interacts with Partner_2 (also collectively expressible as Partners) to change their social relationship'?","Correct","24/08/2025, 14:42:49"
"federico","1755856065076wid2pwcn439","Is 'Gong' associated with the frame 'Noise_makers - The Noise_maker is an artifact used to produce sound, especially for musical effect'?","Correct","24/08/2025, 14:42:52"
"federico","17558560650761fde918hmh1","Is 'lookout' associated with the frame 'Pre_receiving'?","Incorrect","24/08/2025, 14:43:14"
"federico","1755856065076fu11gbf22un","Is 'Nurturing' associated with the frame 'Being_pregnant'?","Correct","24/08/2025, 14:43:27"
"federico","1755856065076m19kb71umol","Is 'Threshold' associated with the frame 'Proportion - Criteria exist that identify a particular Subset of a Group of things into members and non-members'?","Correct","24/08/2025, 14:43:29"
"federico","1755856065076apdm9fw0dm8","Is 'cab' associated with the frame 'Ride_vehicle'?","Correct","24/08/2025, 14:43:39"
"federico","1755856065076je314jkv3go","Is 'Reconciliation' associated with the frame 'Atonement'?","Correct","24/08/2025, 14:43:56"
"federico","1755856065076wkysv0mn27","Is 'lesion' associated with the frame 'Body_mark - In this frame a Body_mark is present on a Possessor's body'?","Correct","24/08/2025, 14:44:03"
"federico","1755856065076njw2pvncuxq","Is 'airforce' associated with the frame 'Military - Some Possessor, either a nation, institution, or private individual, controls a Force whose primary functions to defend the Possessor (or, in the case of an institution or individual, some area of land significant to them) and to carry out offensive actions for the Possessor'?","Correct","24/08/2025, 14:44:05"
"federico","175585606507687a2cgksknl","Is 'Trademark' associated with the frame 'Distinctiveness - A Feature of an Entity serves to distinguish the Entity from other members of its type which have a different value for the Feature'?","Correct","24/08/2025, 14:44:06"
"federico","1755856065076f4rjtmi57lt","Is 'Light' associated with the frame 'Cause_to_wake - An Agent or Cause causes a Sleeper to transition from the Sleep_state to wakeful consciousness'?","Correct","24/08/2025, 14:44:26"
"federico","1755856065076t25hsuhcjl","Is 'Legacy' associated with the frame 'Impression - This frame describes the Impression which a Figure, which can be a person, an organization, or an object, leaves with an Audience'?","Correct","24/08/2025, 14:44:47"
"federico","1755856065076a4s5tpvo1qq","Is 'casual' associated with the frame 'Chatting'?","Correct","24/08/2025, 14:44:50"
"federico","1755856065076uv8gg686kg","Is 'putrid' associated with the frame 'Cause_to_rot - An Patient, which is an organic substance, undergoes the natural process of decay due to a Cause (or Agent)'?","Correct","24/08/2025, 14:44:53"
"federico","1755856065076rb0897o1hki","Is 'Trophy' associated with the frame 'Finish_competition - A Competition comes to an end, with a Competitor tying, winning, or losing against an Opponent (or opponents) according to their Score'?","Correct","24/08/2025, 14:44:55"
"federico","1755856065076scvrrz30op","Is 'worker' associated with the frame 'Employee_scenario'?","Correct","24/08/2025, 14:44:57"
"federico","175585606507642gj1v0sm75","Is 'reside' associated with the frame 'Locative_relation - A Figure is located relative to a Ground location'?","Correct","24/08/2025, 14:45:18"
"federico","1755856065076g7ut722kj3","Is 'hamper' associated with the frame 'Hindering'?","Correct","24/08/2025, 14:45:48"
"federico","1755856065076mlhixitkm8n","Is 'Feet' associated with the frame 'Body_description_part - This frame is concerned with words that describe a person based on a salient part of their body'?","Correct","24/08/2025, 14:45:50"
"federico","1755856065076vhp8fn7qqz","Is 'compulsory' associated with the frame 'Detaining'?","Incorrect","24/08/2025, 14:46:09"
"federico","1755856065076tyslmcsuns","Is 'inspection' associated with the frame 'Patrolling - An individual or group, the Patrol moves through and examines a Ground in order to ensure that it is in a generally Desired_state_of_affairs, particularly that it is safe and contains no dangerous Unwanted_entity'?","Correct","24/08/2025, 14:46:12"
"federico","1755856065076bmc8dpywv9f","Is 'enclose' associated with the frame 'Containing - In this frame a Container holds within its physical boundaries the Contents'?","Correct","24/08/2025, 14:46:14"
"federico","1755856065076nel4ofz6fq","Is 'Star' associated with the frame 'Fame - An Entity is well-known among a wide range of people (in general or in a particular domain) for a particular Reason, which may be a behavior, characteristic, or some other associated item'?","Correct","24/08/2025, 14:46:17"
"federico","1755856065076mow36orm5te","Is 'wound' associated with the frame 'Cause_harm'?","Correct","24/08/2025, 14:46:21"
"federico","17558560650768wodi3ib42d","Is 'Number' associated with the frame 'Arithmetic'?","Correct","24/08/2025, 14:46:23"
"federico","1755856065076281xnndhaux","Is 'demonstrate' associated with the frame 'Cause_to_perceive - An Agent, Actor, Entity, or Medium causes a Phenomenon to be perceived by a Perceiver'?","Correct","24/08/2025, 14:46:29"
"federico","1755856065076wasid626dq","Is 'evocative' associated with the frame 'Cause_emotion'?","Correct","24/08/2025, 14:46:31"
"federico","1755856065076lix0j2ac04b","Is 'Revelation' associated with the frame 'Just_found_out - An Experiencer, Expressor, or State can be described as having a surprised emotion as evoked by a Stimulus or concerning a Topic'?","Correct","24/08/2025, 14:46:33"
"federico","17558560650763ptcmy433c6","Is 'blaze' associated with the frame 'Fire_burning'?","Correct","24/08/2025, 14:46:40"
"federico","1755856065076g7111bukrkt","Is 'drone' associated with the frame 'Downing - An Agent disables a flying or floating Patient, causing it to be unable to support itself in its current medium'?","Correct","24/08/2025, 14:46:44"
"federico","17558560650765j4u39gdekj","Is 'Integrated' associated with the frame 'Becoming_attached - An Item comes to be attached to a Goal, with a Connector forming a bond between the Handle of the Item and the Goal (or some part of it)'?","Incorrect","24/08/2025, 14:47:04"
"federico","1755856065076pwip3hamkq","Is 'guest' associated with the frame 'Performers_and_roles - A Performer has a certain Role in a Performance and plays their part by following the directions in the Script for that particular Role'?","Correct","24/08/2025, 14:47:08"
"federico","1755856065076hxqr005cpxp","Is 'figure' associated with the frame 'Image_schema'?","Correct","24/08/2025, 14:47:10"
"federico","1755856065076qw8bxzcqx0f","Is 'Commitment' associated with the frame 'Obligation_scenario'?","Correct","24/08/2025, 14:47:12"
"federico","1755856065076rtn4yz34nki","Is 'fiery' associated with the frame 'Fire_burning'?","Correct","24/08/2025, 14:47:13"
"federico","17558560650769le7facfez7","Is 'contribution' associated with the frame 'Bringing'?","Incorrect","24/08/2025, 14:49:01"
"federico","1755856065076pg17r3n96ck","Is 'Iconic' associated with the frame 'Contact_image_schema'?","Incorrect","24/08/2025, 14:49:21"
"federico","17558560650762zu5yt33f77","Is 'resistance' associated with the frame 'Political_actions - A less-powerful person or group of people (the Activists) engages in an activity aimed to inconvenience or weaken a more powerful person or group (the Institution) to seek redress, in the form of a series of Demands, for the wrondgoings committed by the Instituion'?","Correct","24/08/2025, 14:49:23"
"federico","1755856065076b9wwyj47poe","Is 'demotion' associated with the frame 'Cause_change_of_position_on_a_scale - This frame consists of words that indicate that an Agent or a Cause affects the position of an Item on some scale (the Attribute) to change it from an initial value (Value_1) to an end value (Value_2)'?","Correct","24/08/2025, 14:49:30"
"federico","1755856065076xecm4ohfdcf","Is 'convey' associated with the frame 'Convoy'?","Incorrect","24/08/2025, 14:50:29"
"federico","1755856065076pu4ds6z7e0q","Is 'battlement' associated with the frame 'Besieging - An Assailant, a group of armed forces, surrounds the Victim, a military location and the people within it, in an attempt to cut the Victim off from the outside, with the goal of either forcing their surrender or weakening them so that an invasion would be successful'?","Incorrect","24/08/2025, 14:50:37"
"federico","1755856065076vxbmks8azba","Is 'Perspective' associated with the frame 'Coming_to_believe - A person (the Cognizer) comes to believe something (the Content), sometimes after a process of reasoning'?","Correct","24/08/2025, 14:50:40"
"federico","1755856065076j0cv7qnhdtr","Is 'Immigrant' associated with the frame 'People_by_jurisdiction'?","Correct","24/08/2025, 14:50:48"
"federico","1755856065076qr5vvnxfq7i","Is 'recognition' associated with the frame 'Coming_to_believe'?","Correct","24/08/2025, 14:50:51"
"federico","1755856065076dlle6le905w","Is 'Bullet' associated with the frame 'Dodging'?","Correct","24/08/2025, 14:50:54"
"federico","1755856065076n5i95ubq76k","Is 'Child' associated with the frame 'Birth_scenario - An Offspring is born to a Mother and Father, collectively referred to as Parents'?","Correct","24/08/2025, 14:50:56"
"federico","1755856065076v2jjprbgvk","Is 'action' associated with the frame 'Execute_plan'?","Correct","24/08/2025, 14:50:58"
"federico","17558560650768nqdvjhdql3","Is 'choose' associated with the frame 'Intentionally_act - This is an abstract frame for acts performed by sentient beings'?","Correct","24/08/2025, 14:51:00"
"federico","1755856065076sfoewjj0ppq","Is 'Partnership-based' associated with the frame 'Alliance - After having worked separately for some time, two or more organizational or individual Members are now organized in an Alliance so that they may better pursue some common Purposes'?","Correct","24/08/2025, 14:51:08"
"federico","1755856065076c688p8dhysu","Is 'turn off' associated with the frame 'Change_operational_state - A Device or machine is put in (or out of) service either by a volitional Agent or by a Cause event or force acting on the Device'?","Correct","24/08/2025, 14:51:16"
"federico","1755856065076wvvr4a4z68d","Is 'confidence' associated with the frame 'Certainty - This frame concerns a Cognizer's certainty about the correctness of beliefs  or expectations'?","Correct","24/08/2025, 14:51:18"
"federico","1755856065076z0bp519bsr","Is 'Persist' associated with the frame 'Being_in_effect'?","Correct","24/08/2025, 14:55:13"
"federico","1755856065076z1obqy4hub","Is 'Verdict' associated with the frame 'Court_examination - A Questioner asks a Witness (or defendant) questions in the context of a court procedure'?","Correct","24/08/2025, 14:55:27"
"federico","1755856065076kisk577gzn","Is 'run' associated with the frame 'Meet_with'?","Correct","24/08/2025, 14:55:39"
"federico","1755856065076461nr0dksxh","Is 'update' associated with the frame 'Entity'?","Incorrect","24/08/2025, 14:56:00"
"federico","1755856065076nby0ibaa3mg","Is 'Certified' associated with the frame 'Documents - Words in the frame refer to any Document that has a legal status or conventional social significance'?","Correct","24/08/2025, 14:56:03"
"federico","1755856065076nvxq8ud9r5b","Is 'Desirable' associated with the frame 'Opportunity - An Agent has a choice of whether or not to participate in some Desirable_event because of an Opportunity, a situation not completely under the Agent's control and usually of a limited duration'?","Correct","24/08/2025, 14:56:06"
"federico","1755856065076pi6npchh3c","Is 'allusion' associated with the frame 'Evoking - Some Stimulus causes a Cognizer to think of a prior Phenomenon due to its perceived similarity'?","Correct","24/08/2025, 14:56:08"
"federico","1755856065076spvihdf8sbn","Is 'pigment' associated with the frame 'Color - A Color serves as a landmark in color-space, either a point-like landmark (e'?","Correct","24/08/2025, 14:56:10"
"federico","1755856065076akewz70sdud","Is 'Crisis' associated with the frame 'Risky_situation'?","Correct","24/08/2025, 14:56:12"
"federico","1755856065076taujfhme68","Is 'phony' associated with the frame 'Front_for'?","Correct","24/08/2025, 14:56:22"
"federico","1755856065076xqkwbajphm","Is 'Indicator' associated with the frame 'Measure_scenario'?","Correct","24/08/2025, 14:56:24"
"federico","1755856065076up135wujif8","Is 'insist' associated with the frame 'Claim_ownership - A Claimant asserts his or her right to possession of a piece of Property (either real, such as land, or private)'?","Correct","24/08/2025, 14:56:35"
"federico","1755856065076afqvejc94yb","Is 'Evaluation' associated with the frame 'Judgment_communication'?","Correct","24/08/2025, 14:56:37"
"federico","1755856065076z8exj49cnhf","Is 'outer' associated with the frame 'Part_orientational - In this frame, there is a Part of a Whole in which the Part is defined with respect to the canonical or inherent orientation of the Whole'?","Correct","24/08/2025, 14:56:41"
"federico","17558560650760thr3o0bmcug","Is 'perilous' associated with the frame 'Being_at_risk'?","Correct","24/08/2025, 14:56:44"
"federico","1755856065076sxppx02vn5o","Is 'Simplicity' associated with the frame 'Candidness'?","Correct","24/08/2025, 14:56:46"
"federico","1755856065076qmor6g5wli","Is 'practical' associated with the frame 'Knot_creation - An Agent creates a Knot (possibly in a Place and/or with an Instrument)'?","Incorrect","24/08/2025, 14:56:57"
"federico","1755856065076vu9tg7g2da","Is 'Investigation' associated with the frame 'Detaining'?","Correct","24/08/2025, 14:56:59"
"federico","1755856065076y9vh0c5blu","Is 'Financial' associated with the frame 'Commerce_collect'?","Correct","24/08/2025, 14:57:06"
"federico","17558560650764m97vbrihc5","Is 'inducing' associated with the frame 'Cause_to_experience'?","Correct","24/08/2025, 14:57:08"
"federico","1755856065076amcw3zcfw3c","Is 'Hostile' associated with the frame 'Invading'?","Correct","24/08/2025, 14:57:09"
"federico","1755856065076wv4ucun5v3","Is 'Crucial' associated with the frame 'Required_event'?","Correct","24/08/2025, 14:57:16"
"federico","1755856065076n28lkid487","Is 'Carton' associated with the frame 'Container_focused_removing'?","Correct","24/08/2025, 14:57:26"
"federico","1755856065076rtf3ju5zxw","Is 'leave' associated with the frame 'Escaping'?","Correct","24/08/2025, 14:57:31"
"federico","175585606507678zfxnk44vk","Is 'Door' associated with the frame 'Locale_closure - A building or location that can be sealed to prevent entrance, the Locale, ceases to be open for use'?","Correct","24/08/2025, 14:57:34"
"federico","17558560650766akg9boq5p3","Is 'delivery' associated with the frame 'Bringing - This frame concerns the movement of a Theme and an Agent and/or Carrier'?","Correct","24/08/2025, 14:57:36"
"federico","17558560650767bok6s8q6o3","Is 'Convincing' associated with the frame 'Influencing_potential'?","Correct","24/08/2025, 14:57:39"
"federico","1755856065076o9z24f9x7v","Is 'fleeing' associated with the frame 'Evading - An Evader moves under its own power to thereby avoid Capture  or contact with a Pursuer, also generally moving under its own power'?","Correct","24/08/2025, 14:57:44"
"federico","1755856065076ooejx6hdzol","Is 'stream' associated with the frame 'Mass_motion'?","Correct","24/08/2025, 14:58:40"
"federico","1755856065076yqfkr6msiva","Is 'foolhardy' associated with the frame 'Rashness - A Protagonist performs some Action without fully considering the circumstances under which he or she acts, or the possibly (negative) consequences of the Action'?","Correct","24/08/2025, 14:58:50"
"federico","1755856065076ozpy3s7tcmp","Is 'underscore' associated with the frame 'Convey_importance - Through a  Message, a Speaker (sometimes encoded metonymically by a Medium) communicates the relative importance of the state of affairs denoted by the Message'?","Correct","24/08/2025, 14:58:53"
"federico","1755856065076wxnc3jqtxx","Is 'promise' associated with the frame 'Having_commercial_agreement - Party_1 and Party_2 (collectively refered to as Parties) make a commercial agreement, an Obligation, which both Parties are expected to keep or fulfill'?","Correct","24/08/2025, 14:58:56"
"federico","17558560650760j1ilu80zcrm","Is 'declaration' associated with the frame 'Judgment_communication'?","Correct","24/08/2025, 14:58:59"
"federico","1755856065076z5l4tt5w0c","Is 'center' associated with the frame 'Alignment_image_schema'?","Correct","24/08/2025, 14:59:01"
"federico","17558560650762ixog7jvk6b","Is 'violence' associated with the frame 'Attack - An Assailant physically attacks a Victim (which is usually but not always sentient), causing or intending to cause the Victim physical damage'?","Correct","24/08/2025, 14:59:04"
"federico","1755856065076e64i41gogtn","Is 'Cutting' associated with the frame 'Cause_to_be_sharp'?","Correct","24/08/2025, 14:59:07"
"federico","1755856065076podopqpwjd","Is 'Modified' associated with the frame 'Custom'?","Correct","24/08/2025, 14:59:10"
"federico","1755856065076kivwmafacfb","Is 'appliance' associated with the frame 'Render_nonfunctional - An Agent affects an Artifact so that it is no longer capable of performing its inherent function'?","Correct","24/08/2025, 14:59:23"
"federico","17558560650768qhnjzoxuz9","Is 'spot' associated with the frame 'Locale_by_event'?","Correct","24/08/2025, 15:01:00"
"federico","1755856065076j3nxt6opjws","Is 'strong' associated with the frame 'Give_impression - In this class of perception words, a Phenomenon, typically expressed as External Argument, and its perceptual characteristics are given some description'?","Correct","24/08/2025, 15:01:27"
